Decision_ID,Approval_Batch_ID,Domain,Observed_L4_ID_PreApply,Source_Row_IDs,Source_L4_IDs_Before,Target_L3_ID,Expected_Title_en,Expected_Title_ko_Before,Expected_Description_ko_Before,Approved_Title_ko_After,Approved_Description_ko_After,Allowed_Changed_Fields,Expected_Before_SHA256,Editorial_Category,Terminology_Evidence,Clear_Mapping_Evidence,Approval_Status
KOC-0309,KOREAN_COPYEDIT_20260829,General,G_SYS_OEXT_009,SRC-G-0485,RAI4-1546,G_SYS_OEXT,High-impact misuse of general-purpose AI through unrestricted access,무제한 접근을 통한 범용 AI 고영향 오용,사용자가 악의적 의도를 가지고 AI 시스템의 제한이나 모니터링 없이 접근함으로써 광범위한 역량 또는 기능을 오용함으로써 대규모 피해를 유발시키는 리스크.,무제한 접근을 통한 범용 AI 고영향 오용,악의적 행위자가 제한이나 모니터링 없이 범용 AI 시스템의 광범위한 역량·기능에 접근하여 이를 오용함으로써 대규모 피해를 초래하는 리스크.,L4_Description_ko,7b92b64b56a96571e168ef716c0577064e3969a2f6b6b4efc381aad1a34464da,SENTENCE_RECONSTRUCTION,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0310,KOREAN_COPYEDIT_20260829,General,G_SYS_OEXT_011,SRC-G-0090,RAI4-0546,G_SYS_OEXT,Over-assurance from insufficient auditor capacity,감사자 역량 부족에 따른 과대 보증,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 감사자가 특정 안전·성능·검증 요구를 다룰 지식이나 충분히 엄밀한 시험 역량을 갖추지 못해 정당화될 수 있는 범위보다 넓게 적합 판정이 보고되는 리스크.,감사자 역량 부족에 따른 과대 보증,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 감사자가 특정 안전·성능·검증 요구를 다룰 지식이나 충분히 엄밀한 시험 역량을 갖추지 못해 정당화될 수 있는 범위보다 넓게 적합 판정이 보고되는 리스크.,L4_Description_ko,41120da48161166d72e7c34882f82c1165fec3ee5fa01166537af1a8b360192f,GRAMMAR_AND_ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0311,KOREAN_COPYEDIT_20260829,General,G_SYS_OEXT_012,SRC-G-0191,RAI4-1493,G_SYS_OEXT,Unexpected downstream fine-tune competence,미세조정판의 예상외 역량,하류배포자가 배포 관련 데이터셋으로 상류 GPAI 모델을 미세 조정하는 과정에서 기반 모델에는 없던 새롭고 예상치 못한 역량이 생기고 이를 원 개발자가 예견하지 못하는 리스크.,미세조정 모델의 예상 밖 역량,"하류 배포자가 배포 관련 데이터셋으로 상류 범용 AI(GPAI) 모델을 미세조정하는 과정에서 기반 모델에 없던 새롭거나 예상하지 못한 역량이 나타나고, 이를 기반 모델 개발자가 사전에 예견하지 못하는 리스크.",L4_Title_ko; L4_Description_ko,59f9010a2c25e33907a172ad9fc5ea3b489fbca293c7a945986b3d760bc5ab5b,SENTENCE_RECONSTRUCTION,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0312,KOREAN_COPYEDIT_20260829,General,G_SYS_OEXT_013,SRC-G-0021,RAI4-0166,G_SYS_OEXT,User comprehension overload,사용자 이해력 과부하,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 시스템 정보, 경고, 설명이 사용자가 이해하고 대응할 수 있는 범위를 초과하는 리스크.",사용자 이해력 과부하,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 시스템 정보, 경고, 설명이 사용자가 이해하고 대응할 수 있는 범위를 초과하는 리스크.",L4_Description_ko,e9a144575dcc50c02b8e4c080309c2a42750e27c43665ef8bcf69a796d2fb428,GRAMMAR_AND_ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0313,KOREAN_COPYEDIT_20260829,General,G_SYS_EVAL_038,SRC-G-0002,RAI4-0021,G_SYS_EVAL,Refusal-capability confusion,거절-능력 혼동,"안전성 평가가 에이전트의 유해 행동 미 수행이 거부(refusal), 능력 부족(capability limitation), 또는 실행 실패(execution failure) 중 무엇에 기인하는지 구분하지 못하는 리스크.",요청 거절과 역량 부족의 혼동,"AI 시스템의 유해 행동이 관찰되지 않은 원인이 요청 거부, 과업 수행 능력 부족 또는 평가 환경의 제약 중 무엇인지 안전성 평가가 구분하지 못하여 시스템의 실제 위험 역량을 잘못 판단하는 리스크.",L4_Title_ko; L4_Description_ko,47517adcc7380469ef97bbc65ca0bc73c1d339eab47c748aa28703877c2b5ffd,SENTENCE_RECONSTRUCTION,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0314,KOREAN_COPYEDIT_20260829,General,G_SYS_SECADV_001,SRC-P-0174,RAI4-1174,G_SYS_SECADV,Unsafe instruction topic,안전하지 않은 지시 주제,입력 지시 자체가 부적절하거나 불합리한 주제를 참조할 때 모델이 그 지시를 따라 광신과 인종주의 같은 안전하지 않은 콘텐츠를 생성하여 사회에 부정적 영향을 줄 수 있는 리스크.,유해한 지시의 무비판적 수용,AI 모델이 부적절하거나 유해한 주제를 포함한 입력 지시를 그대로 따르면서 극단주의·인종주의 등 유해 콘텐츠를 생성하여 사회적 피해를 초래하는 리스크.,L4_Title_ko; L4_Description_ko,89a4e8a6e3514d15883a24a659101b308cdea7c5da5f6cf70d06705b1e817470,SENTENCE_RECONSTRUCTION,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0315,KOREAN_COPYEDIT_20260829,General,G_SYS_OVERCONF_002,SRC-G-0094,RAI4-0818,G_SYS_OVERCONF,Confidently asserted but unsound answers and justifications,확신에 찬 부정확한 답변과 근거 제시,"모델이 자신의 지식과 추론의 한계를 인식하거나 전달하지 못한 채, 지식이 낡았거나 객관적 정답이 없는 주제에서도 그럴 듯하지만 타당하지 않은 근거와 확신에 찬 답변을 제시하는 리스크. 불확실성에 대한 신호를 받지 못한 이용자는 잘못된 결론을 수용하고 그에 따라 행동하는 리스크.",확신에 찬 부정확한 답변과 근거 제시,"모델이 자신의 지식과 추론의 한계를 인식하거나 전달하지 못한 채, 지식이 낡았거나 객관적 정답이 없는 주제에서도 그럴듯하지만 타당하지 않은 근거와 확신에 찬 답변을 제시하는 리스크. 불확실성에 대한 신호를 받지 못한 이용자는 잘못된 결론을 수용하고 그에 따라 행동하는 리스크.",L4_Description_ko,45f49b0521006c43c0b65490c53490f7dffdeb3d61eb5969c4a8575503c2b588,ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0316,KOREAN_COPYEDIT_20260829,General,G_SYS_POLICY_001,SRC-G-0275,RAI4-0733,G_SYS_POLICY,Confidential information in training data disclosed through outputs,학습 데이터 내 기밀정보 포함과 출력 노출,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 기밀 정보가 학습·튜닝데이터나프롬프트의 일부로 포함된 뒤 생성 출력에서 그대로 재현되는 리스크. 이러한 유출은 보호되어야할 영업 정보와 개인 정보를 권한 없는 이에게 노출시키고 비밀 유지 의무를 위반하는 리스크.,학습 데이터 내 기밀정보 포함과 출력 노출,"기밀정보가 AI 시스템의 학습 데이터·미세조정 데이터·프롬프트에 포함된 뒤 생성 출력에서 재현되어, 영업비밀이나 개인정보가 권한 없는 자에게 노출되고 비밀유지 의무가 위반되는 리스크.",L4_Description_ko,ff97c54b23150d5bf1a96655ecd10867e425dd0450a68332b408c36ff12b220a,TERMINOLOGY_AND_SYNTAX,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0317,KOREAN_COPYEDIT_20260829,General,G_SYS_POLICY_002,SRC-G-0590,new,G_SYS_POLICY,Model-architecture and inference-mechanism exposure,모델 구조·추론 메커니즘 노출,AI 시스템이 모델 구조·추론 과정·에이전트 설계·내부 동작 원리를 노출하거나 충분히 보호하지 못해 무단 추론·복제·악용을 가능하게하는 리스크.,모델 구조·추론 메커니즘 노출,AI 시스템이 모델 구조·추론 과정·에이전트 설계·내부 동작 원리를 노출하거나 충분히 보호하지 못해 무단 추론·복제·악용을 가능하게 하는 리스크.,L4_Description_ko,d29f9e8d20198e5abb11e41c8456586f0c71760fc0ddad90b0fe771dd3715892,ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0318,KOREAN_COPYEDIT_20260829,General,G_SYS_POLICY_003,SRC-G-0588,new,G_SYS_POLICY,Model-evaluation asset exposure and extraction,모델 평가 자산 노출·탈취,AI 시스템이 벤치마크·평가셋·테스트 셋·평가 기준 등 평가 자산을 노출하거나 충분히 보호하지 못해 무단 획득과 평가 무결성 훼손을 가능하게하는 리스크.,모델 평가 자산 노출·탈취,AI 시스템이 벤치마크·평가셋·테스트 셋·평가 기준 등 평가 자산을 노출하거나 충분히 보호하지 못해 무단 획득과 평가 무결성 훼손을 가능하게 하는 리스크.,L4_Description_ko,dd6f24bc2ea66863998859a3b8a18bc2cde5077a055e0d0e1bbf2b6078a0de59,ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0319,KOREAN_COPYEDIT_20260829,General,G_SYS_POLICY_004,SRC-G-0589,new,G_SYS_POLICY,Model-parameter and weight leakage,모델 파라미터·가중치 유출,AI 시스템이 모델 파라미터·가중치·학습 결과물을 노출하거나 충분히 보호하지 못해 무단 추출·복제·오용을 가능하게하는 리스크.,모델 파라미터·가중치 유출,AI 시스템이 모델 파라미터·가중치·학습 결과물을 노출하거나 충분히 보호하지 못해 무단 추출·복제·오용을 가능하게 하는 리스크.,L4_Description_ko,123e8a8ea09b76f9fbe165af58591522e7da93c1ea55bdadc5c57dd5f3b977eb,ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0320,KOREAN_COPYEDIT_20260829,General,G_SYS_POLICY_005,SRC-G-0586,new,G_SYS_POLICY,Safety-policy and safeguard exposure or bypass,안전 정책·보호 메커니즘 노출·우회,AI 시스템이 안전 정책·필터링 로직·거부 규칙 등 보호 메커니즘을 노출하거나 충분히 보호하지 못해 안전 장치의 분석·우회·무력화를 가능하게하는 리스크.,안전 정책·보호 메커니즘 노출·우회,AI 시스템이 안전 정책·필터링 로직·거부 규칙 등 보호 메커니즘을 노출하거나 충분히 보호하지 못해 안전장치의 분석·우회·무력화를 가능하게 하는 리스크.,L4_Description_ko,31cb498eb9ea5ee922c7f4577fffbbb4da4823ff4eb8f34211e9f220858ecd53,ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0321,KOREAN_COPYEDIT_20260829,General,G_SYS_POLICY_006,SRC-G-0585,new,G_SYS_POLICY,System-prompt and operational-guideline exposure,시스템프롬프트·운영 지침 노출,AI 시스템이시스템프롬프트·개발자 지침·운영 정책 등 기밀 내부 규칙을 노출하거나 충분히 보호하지 못해 무단 추출·추론·악용을 가능하게하는 리스크.,시스템 프롬프트·운영 지침 노출,AI 시스템이 시스템 프롬프트·개발자 지침·운영 정책 등 기밀 내부 규칙을 노출하거나 충분히 보호하지 못해 무단 추출·추론·악용을 가능하게 하는 리스크.,L4_Title_ko; L4_Description_ko,57ecac82f9e146e634c3cc68b2ed1d72b609ab31ed1be45689b2973b675b6ca5,ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0322,KOREAN_COPYEDIT_20260829,General,G_SYS_POLICY_008,SRC-G-0587,new,G_SYS_POLICY,Training-data extraction and leakage,모델 학습 데이터 추출·유출,AI 시스템이 학습 데이터 또는 데이터 출처를 노출하거나 충분히 보호하지 못해 기밀·개인·저작권 보호 정보의 무단 추출·복원을 가능하게하는 리스크.,모델 학습 데이터 추출·유출,AI 시스템이 학습 데이터 또는 데이터 출처를 노출하거나 충분히 보호하지 못해 기밀·개인·저작권 보호 정보의 무단 추출·복원을 가능하게 하는 리스크.,L4_Description_ko,140465b6aab7a26f11f49e7e2bb63fc2104bcbac57252e4754c82704ac150ab9,ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0323,KOREAN_COPYEDIT_20260829,General,G_SYS_SECADV_002,SRC-P-0144,RAI4-0466,G_SYS_SECADV,Adversarial input perturbation,적대적 입력 교란,"텍스트·이미지·오디오·영상 입력에 가해진, 사람은 흔히 지각하지 못하는 작은 교란 이 모델의 의사 결정 방식을 악용하여 오 분류, 오작동, 안전하지 않은 동작을 유발하는 리스크.",적대적 입력 교란,공격자가 텍스트·이미지·오디오·영상 입력에 사람이 지각하기 어려운 미세 교란을 가하여 AI 모델의 의사결정 방식을 악용하고 오분류·오작동·안전하지 않은 동작을 유발하는 리스크.,L4_Description_ko,a921ca87e771720fee102aeaa1b019fa8f1d1ddcc1973c68ed6b36cf2940e100,TERMINOLOGY_AND_SYNTAX,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0324,KOREAN_COPYEDIT_20260829,General,G_SYS_SECADV_003,SRC-P-0058,RAI4-1282,G_SYS_SECADV,Adversarial modification of AI software and training data,AI 소프트웨어·학습 데이터의 적대적 변조,내부자나 공격자가 AI 시스템의 소프트웨어·소스 코드·학습 데이터를 무단 변경하거나 악성 정보를 주입하여 모델의 보안·적대적 견고성과 안전 장치를 훼손하고 유해한 출력이나 행동을 유발하는 리스크.,AI 소프트웨어·학습 데이터의 적대적 변조,내부자나 공격자가 AI 시스템의 소프트웨어·소스 코드·학습 데이터를 무단 변경하거나 악성 정보를 주입하여 모델의 보안·적대적 견고성과 안전장치를 훼손하고 유해한 출력이나 행동을 유발하는 리스크.,L4_Description_ko,8841b84169ead37ac3e83af9db40857fa5486e83fc63eef320f44487cf4166da,ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0325,KOREAN_COPYEDIT_20260829,General,G_SYS_SECADV_004,SRC-P-0094,RAI4-1521,G_SYS_SECADV,Attack-surface expansion from additional modalities,추가 모달리티로 인한 공격면 확대,멀티 모달 모델에서 모달 리 티별 견고성 차이로 공격자가 가장 취약한 모달 리 티를 선택할 수 있어 새로운 공격 벡터가 생기고 탈옥부터 데이터 오염까지 기존 공격의 범위가 확대되는 리스크.,추가 모달리티로 인한 공격 표면 확대,멀티모달 모델에서 모달리티별 견고성 차이로 공격자가 가장 취약한 모달리티를 선택할 수 있어 새로운 공격 벡터가 생기고 탈옥부터 데이터 오염까지 기존 공격의 범위가 확대되는 리스크.,L4_Title_ko; L4_Description_ko,3e9b60de67fd9964a2191f870ae86c0024030c7dad8ea278f4e297bef6221ff1,ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0326,KOREAN_COPYEDIT_20260829,General,G_SYS_SECADV_005,SRC-P-0098,RAI4-1666,G_SYS_SECADV,Automated discovery of jailbreaks through proxy-objective optimization,프록시 목표 최적화를 통한 탈옥 자동 탐색,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 공격자가 탈옥 성공과 잡음 있게 상관된 프록시 목표에 대해 수동 또는 자동으로 그래 디 언 트 기반 및 비그래 디 언 트 적대적 최적화를 수행하여 탈옥 공격을 발견하는 리스크.,프록시 목표 최적화를 통한 탈옥 자동 탐색,AI 시스템의 설계·학습·배포·사용 과정에서 공격자가 탈옥 성공과 불완전하게 상관된 대리 목표를 대상으로 그래디언트 기반 또는 비그래디언트 기반 적대적 최적화를 수동·자동으로 수행하여 새로운 탈옥 공격을 탐색하는 리스크.,L4_Description_ko,71c194e4615a61bd271f5d8c289921c72b38e8793973f8ada0a9d5459efe2d08,TERMINOLOGY_AND_SYNTAX,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0327,KOREAN_COPYEDIT_20260829,General,G_SYS_SECADV_006,SRC-P-0114,RAI4-0774,G_SYS_SECADV,Backdoors or trojan attacks in GPAI models,GPAI 모델의 백도어 또는 트로이 목마 공격,"학습 또는 미세 조정 과정에서 모델 제공자나 제3자가 GPAI 모델에 백 도어를 삽입하고 배포 단계에서 이를 악용하여, 최소한의 비용으로 모델 출력을 표적화해 높은 성공률로 통제하는 리스크.",GPAI 모델의 백도어 또는 트로이 목마 공격,"학습 또는 미세조정 과정에서 모델 제공자나 제3자가 GPAI 모델에 백도어를 삽입하고 배포 단계에서 이를 악용하여, 최소한의 비용으로 모델 출력을 표적화해 높은 성공률로 통제하는 리스크.",L4_Description_ko,85f14e1c158b6c9fc3e9738ce5fad204a1df650ec84a12e8fe97bb45a9f3875b,ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0328,KOREAN_COPYEDIT_20260829,General,G_SYS_SECADV_008,SRC-P-0119,RAI4-1550,G_SYS_SECADV,Common-mode infrastructure failure from underlying model vulnerabilities,기반 모델 취약성에 기인한 인프라 공통원인 장애,중요 인프라가 GPAI에 의존할 때 기반 모델 아키텍처나 훈련 설정의 취약성·견고성 문제가 우발적 경계 사례나 적대적 입력에 의해 촉발되어 공통 원인 장애로 이어지는 리스크.,기반 모델 취약성에 기인한 인프라 공통 원인 장애,중요 인프라가 GPAI에 의존할 때 기반 모델 아키텍처나 훈련 설정의 취약성·견고성 문제가 우발적 경계 사례나 적대적 입력에 의해 촉발되어 공통 원인 장애로 이어지는 리스크.,L4_Title_ko,0199dbe4365bbd1c8cb30642fc7904f4b776d17dff719e986200ae0a84dfd6b5,ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0329,KOREAN_COPYEDIT_20260829,General,G_SYS_SECADV_009,SRC-G-0453,RAI4-0621,G_SYS_SECADV,Cyber-offence capability amplification,사이버 공격 역량 증강,기존 사이버 위협이 AI로 인해 악화되어 LLM 에이전트 팀이 제로 데이 취약점 악용까지 수행하게 되고 사이 버전이 치명적 피해의 신뢰할 만한 위협이되는 리스크.,사이버 공격 역량 증강,"기존 사이버 위협이 AI로 인해 고도화되고 대규모 언어 모델(LLM) 에이전트 팀이 제로데이 취약점 악용까지 수행할 수 있게 되어, 사이버전이 대규모 피해를 초래할 수 있는 실질적 위협으로 확대되는 리스크.",L4_Description_ko,de5b68d11bf1b98abb85c37a0b1d1e0b881166a1d43ab2e2fa635b2f79b7b649,SENTENCE_RECONSTRUCTION,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
