Source_Domain,Source_Row_Number,L4_ID_Before,L4_Title_ko_Before,L3_ID_Before,Human_Review_Comment,Decision,Decision_Rationale,Changed_Fields,Destination_Domain,L4_ID_After,L4_Title_ko_After,L3_ID_After,Korean_Copyedit_Decision_IDs,Korean_Copyedit_Applied,Final_QA_Decision_IDs,Final_QA_Applied,English_Copyedit_Decision_IDs,English_Copyedit_Applied
General,473,G_SYS_EVAL_027,내재 가치 측정 부정확,G_SYS_EVAL,,FINAL_QA_LANGUAGE_REFINEMENT,No second-round change request. | FQA-041:철학적 내재 가치로 오독될 수 있는 명칭을 학습된 가치 표상으로 명확히 하고 실질적 부합과 표면적 모방의 대조 호응을 바로잡는다.,L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; Mapping evidence; L4_ID,General,G_SYS_EVAL_036,학습된 가치 표상 측정의 부정확성,G_SYS_EVAL,KOC-0279,YES,FQA-041,YES,,NO
General,474,G_SYS_EVAL_028,성능 요구사항 계획 미흡,G_SYS_EVAL,,FINAL_QA_LANGUAGE_REFINEMENT,No second-round change request. | FQA-049:수명주기와 요구사항 표기를 통일하고 충족 불가능해진다는 번역투를 충족할 수 없게 된다는 직접 표현으로 정제한다.,L4_Description_ko; L4_Description_en; Mapping evidence; L4_ID,General,G_SYS_EVAL_037,성능 요구사항 계획 미흡,G_SYS_EVAL,KOC-0280,YES,FQA-049,YES,,NO
General,475,G_SYS_EVAL_029,잘못된 위험 측정과 예측 오류,G_SYS_EVAL,,UNCHANGED,No second-round change request.,L4_Description_ko; L4_ID,General,G_SYS_EVAL_038,잘못된 위험 측정과 예측 오류,G_SYS_EVAL,KOC-0281,YES,,NO,,NO
General,476,G_SYS_EVAL_030,배포 후 모니터링·감시 실패,G_SYS_EVAL,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_EVAL_039,배포 후 모니터링·감시 실패,G_SYS_EVAL,,NO,,NO,,NO
General,477,G_SYS_EVAL_031,레드팀 거버넌스 실패,G_SYS_EVAL,,UNCHANGED,No second-round change request.,L4_Description_ko; L4_ID,General,G_SYS_EVAL_040,레드팀 거버넌스 실패,G_SYS_EVAL,KOC-0282,YES,,NO,,NO
General,478,G_SYS_EVAL_032,복잡 운용환경에서의 검증 범위 이탈 실패,G_SYS_EVAL,,UNCHANGED,No second-round change request.,L4_Title_ko; L4_Title_en; Mapping evidence; L4_ID,General,G_SYS_EVAL_041,검증된 운용 범위 밖에서의 신뢰성·안전성 실패,G_SYS_EVAL,KOC-0283,YES,,NO,EOC-0198,YES
General,479,G_SYS_EVAL_033,에이전트의 견고성 평가 격차,G_SYS_EVAL,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_EVAL_042,에이전트의 견고성 평가 격차,G_SYS_EVAL,,NO,,NO,,NO
General,480,G_SYS_EVAL_034,도구 에이전트 보안 테스트 커버리지 격차,G_SYS_EVAL,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_EVAL_043,도구 에이전트 보안 테스트 커버리지 격차,G_SYS_EVAL,,NO,,NO,,NO
General,481,G_SYS_EVAL_035,경쟁 압력에 의한 안전성 평가 축소 배포,G_SYS_EVAL,,UNCHANGED,No second-round change request.,L4_Title_ko; L4_Description_en; Mapping evidence; L4_ID,General,G_SYS_EVAL_044,경쟁 압력에 따른 안전성 평가 축소와 성급한 배포,G_SYS_EVAL,KOC-0284,YES,,NO,EOC-0199,YES
General,482,G_SYS_EVAL_036,역량 평가에서 드러나지 않는 위험 역량,G_SYS_EVAL,,FINAL_QA_LANGUAGE_REFINEMENT,No second-round change request. | FQA-045:중복된 위험 문장을 평가 실패와 잘못된 안전 분류가 연결되는 하나의 인과 문장으로 통합하고 이중용도 표기를 통일한다.,L4_Description_ko; L4_Description_en; Mapping evidence; L4_ID,General,G_SYS_EVAL_045,역량 평가에서 드러나지 않는 위험 역량,G_SYS_EVAL,KOC-0285,YES,FQA-045,YES,,NO
General,483,G_SYS_EVAL_037,데이터 출처 검증 불가,G_SYS_EVAL,,UNCHANGED,No second-round change request.,L4_Description_ko; L4_Description_en; L4_ID,General,G_SYS_EVAL_046,데이터 출처 검증 불가,G_SYS_EVAL,KOC-0286,YES,,NO,EOC-0200,YES
General,484,G_SYS_INCONS_001,인간 피드백 데이터의 편향·비일관성,G_SYS_INCONS,"(jay) [분할] 복합적. Value Imposition and Normative Homogenization, inconsistency, Allocative Discrimination, Representational Harm and Stereotyping 혼재되어 해당 L4를 분해 필요 | 편향이 발생하는 과정을 기술. 어떤 편향인지 그 실질적인 피해 형태는 기재되어 있지 않음",INTENT_CORRECTION_SPLIT_APPLIED,원문이 직접 지지하는 비일관성과 가치 편향만 분리하며 배분·표현 피해는 만들지 않는다.,Output cardinality; L1/L2/L3 hierarchy; L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_SYS_INCONS_002 | G_INT_VALUE_022,인간 피드백 기준의 비일관성 | 주석자 편향의 중립적 인간 선호로의 고착,G_SYS_INCONS | G_INT_VALUE,,NO,,NO,EOC-0202,YES
General,485,G_SYS_INCONS_002,무해성 선호 불일치,G_SYS_INCONS,(jay) [이관] Context-Awareness Failure,L3_REASSIGN_APPLIED,Explicit human-review transfer to G_SYS_CONTEXT.,L1/L2/L3 hierarchy; L4_Description_en; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_SYS_CONTEXT_006,무해성 선호 불일치,G_SYS_CONTEXT,,NO,,NO,EOC-0187,YES
General,486,G_SYS_INCONS_003,모델 오설정과 정량화되지 않은 예측 불확실 성,G_SYS_INCONS,(jay) [이관] Performance and Reliability Failure,INTENT_CORRECTION_MOVE_TO_OTHERS_HD_APPLIED,Performance and Reliability Failure가 L3 master에 없으므로 원래 명칭·정의를 보존해 G_Others/HD로 이동한다.,L1/L2/L3 hierarchy; L4_Title_ko; L4_Description_ko; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_Others_109,모델 오설정과 정량화되지 않은 예측 불확실성,G_Others,KOC-0384,YES,,NO,,NO
General,487,G_SYS_INCONS_004,사고연쇄와 불일치하는 모델 출력,G_SYS_INCONS,(jay) [이관] Lack of Transparency,L3_REASSIGN_APPLIED,Explicit human-review transfer to G_SYS_TRANS.,L1/L2/L3 hierarchy; L4_Title_ko; L4_Title_en; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_SYS_TRANS_005,사고 연쇄와 불일치하는 모델 출력,G_SYS_TRANS,KOC-0287,YES,,NO,EOC-0235,YES
General,488,G_SYS_INCONS_005,출력 불일치,G_SYS_INCONS,,FINAL_QA_LANGUAGE_REFINEMENT,No second-round change request. | FQA-275:same and consistent 및 chats within a conversation이라는 비문을 비교 단위가 분명한 문장으로 교정한다.,L4_Description_en; Mapping evidence; L4_ID,General,G_SYS_INCONS_001,출력 불일치,G_SYS_INCONS,,NO,FQA-275,YES,,NO
General,489,G_SYS_INCONS_006,민감 개인속성 추론,G_SYS_INCONS,(jay) [이관] Privacy Violation,FINAL_QA_LANGUAGE_REFINEMENT,Explicit human-review transfer to G_INT_PRIV. | FQA-254:민감 속성의 추론·노출과 개인정보·정보자기결정권 침해를 영문 정의에 명시한다.,L1/L2/L3 hierarchy; L4_Title_ko; L4_Description_ko; L4_Description_en; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_INT_PRIV_017,민감한 개인 속성 추론,G_INT_PRIV,KOC-0288,YES,FQA-254,YES,EOC-0026,YES
General,490,G_SYS_INCONS_007,체계적 학습 오류 편향,G_SYS_INCONS,(jay) [이관] Performance and Reliability Failure,INTENT_CORRECTION_MOVE_TO_OTHERS_HD_APPLIED,Performance and Reliability Failure가 L3 master에 없으므로 원래 명칭·정의를 보존해 G_Others/HD로 이동한다.,L1/L2/L3 hierarchy; L4_Title_ko; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_Others_110,체계적 학습 오류에 따른 알고리즘 편향,G_Others,KOC-0385,YES,,NO,,NO
General,491,G_SYS_INPUT_001,지속 튜닝의 파국적 망각,G_SYS_INPUT,(jay) [이관] Performance and Reliability Failure,INTENT_CORRECTION_MOVE_TO_OTHERS_HD_APPLIED,Performance and Reliability Failure가 L3 master에 없으므로 원래 명칭·정의를 보존해 G_Others/HD로 이동한다.,L1/L2/L3 hierarchy; L4_Description_ko; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_Others_111,지속 튜닝의 파국적 망각,G_Others,KOC-0386,YES,,NO,,NO
General,492,G_SYS_INPUT_002,물리적 상식 위반,G_SYS_INPUT,(jay) [분할] 복합적. 입력 이해 실패 + unsafe physical control 혼재되어 해당 L4를 분해 필요,EXPERT_SPLIT_APPLIED,입력 이해 실패와 물리 제어 실행 실패를 분리한다.,Output cardinality; L1/L2/L3 hierarchy; L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; Mapping_Method; HD_Reason; Source_L4_IDs; Mapping evidence; L4_ID,General | Physical,G_SYS_INPUT_001 | P_SYS_CONTROL_050,물리 상식과 상황 입력의 오해 | 잘못된 상황 해석에 따른 위험한 물리 구동,G_SYS_INPUT | P_SYS_CONTROL,KOC-0514,YES,,NO,EOC-0203,YES
General,493,G_SYS_INPUT_003,AI 인터페이스의 장애 수용 실패,G_SYS_INPUT,(jay) [이관] Allocative Discrimination,L3_REASSIGN_APPLIED,Explicit human-review transfer to G_INT_ALLOC.,L1/L2/L3 hierarchy; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_INT_ALLOC_007,AI 인터페이스의 장애 수용 실패,G_INT_ALLOC,,NO,,NO,,NO
General,494,G_SYS_INPUT_004,물체 어포던스 입력 이해 실패,G_SYS_INPUT,(jay) [분할] 복합적. 입력 이해 실패 + unsafe physical control 혼재되어 해당 L4를 분해 필요,FINAL_QA_LANGUAGE_REFINEMENT,인식·입력 해석과 물리 조작 실행은 다른 실패 단계다. | FQA-132:독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다.,Output cardinality; L1/L2/L3 hierarchy; L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; Mapping_Method; HD_Reason; Source_L4_IDs; Mapping evidence; L4_ID,General | Physical,G_SYS_INPUT_002 | P_SYS_CONTROL_050,물체 어포던스와 장면의 오해 | 잘못된 상황 해석에 따른 위험한 물리 구동,G_SYS_INPUT | P_SYS_CONTROL,KOC-0514,YES,FQA-132,YES,EOC-0204,YES
General,495,G_SYS_INPUT_005,분포 외 입력에 대한 고신뢰 오작동,G_SYS_INPUT,(jay) [이관] Performance and Reliability Failure,FINAL_QA_REMAP_PER_REVIEW,Performance and Reliability Failure가 L3 master에 없으므로 원래 명칭·정의를 보존해 G_Others/HD로 이동한다. | FQA-217:분포 외·손상·잡음 입력에서 부당하게 높은 확신으로 오류를 산출하는 기제는 과도한 확신에 직접 해당한다.,L1/L2/L3 hierarchy; L4_Title_ko; L4_Title_en; Mapping_Method; HD_Reason; Source_L4_IDs; Mapping evidence; L4_ID,General,G_SYS_OVERCONF_006,분포 외 입력에 대한 고확신 오류,G_SYS_OVERCONF,KOC-0387,YES,FQA-217,YES,,NO
General,496,G_SYS_INPUT_006,의미 있는 인간 통제 실패,G_SYS_INPUT,(jay) [이관] 거버넌스·책임 공백.,L3_REASSIGN_APPLIED,Explicit human-review transfer to G_SOC_GOV.,L1/L2/L3 hierarchy; L4_Description_ko; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_SOC_GOV_026,의미 있는 인간 통제 실패,G_SOC_GOV,KOC-0289,YES,,NO,,NO
General,497,G_SYS_INPUT_007,안전 필수 인프라 AI 운영 사고,G_SYS_INPUT,(jay) [재검토] 다양한 원인 기재 및 불명확한 피해 기재. 명확한 리스크 분류 불가,INTENT_CORRECTION_MOVE_TO_OTHERS_HD_APPLIED,피해 또는 L3 경계가 불명확하므로 새 피해를 창작하지 않고 G_Others/HD에서 인간 결정을 대기한다.,L1/L2/L3 hierarchy; L4_Description_en; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_Others_112,안전 필수 인프라 AI 운영 사고,G_Others,,NO,,NO,EOC-0148,YES
General,498,G_SYS_INPUT_008,코너 케이스에서의 신뢰성 저하,G_SYS_INPUT,(jay) [이관] Performance and Reliability Failure,INTENT_CORRECTION_MOVE_TO_OTHERS_HD_APPLIED,Performance and Reliability Failure가 L3 master에 없으므로 원래 명칭·정의를 보존해 G_Others/HD로 이동한다.,L1/L2/L3 hierarchy; L4_Description_en; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_Others_113,코너 케이스에서의 신뢰성 저하,G_Others,,NO,,NO,EOC-0149,YES
General,499,G_SYS_INPUT_009,사용자 능력 불일치,G_SYS_INPUT,(jay) [이관] Allocative Discrimination,INTENT_CORRECTION_MOVE_TO_OTHERS_HD_APPLIED,피해 또는 L3 경계가 불명확하므로 새 피해를 창작하지 않고 G_Others/HD에서 인간 결정을 대기한다.,L1/L2/L3 hierarchy; L4_Description_ko; L4_Description_en; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_Others_114,사용자 능력 불일치,G_Others,KOC-0388,YES,,NO,EOC-0150,YES
General,500,G_SYS_MISINFO_001,맞춤형 정보 제공에 의한 정보 고치 심화,G_SYS_MISINFO,,UNCHANGED,No second-round change request.,,General,G_SYS_MISINFO_001,맞춤형 정보 제공에 의한 정보 고치 심화,G_SYS_MISINFO,,NO,,NO,,NO
General,501,G_SYS_MISINFO_002,자동화된 선전과 대규모 영향 공작,G_SYS_MISINFO,(jay) [분할] 복합적. 민주주의·시민 질서 약화 + 불법 행위 혼재되어 해당 L4를 분해 필요,INTENT_CORRECTION_SPLIT_APPLIED,원문이 직접 지지하는 허위정보 생성과 표적 영향 조작만 분리하며 불법성은 새로 단정하지 않는다.,Output cardinality; L1/L2/L3 hierarchy; L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_SYS_MISINFO_018 | G_INT_POL_008,대규모 기만 서사·가짜 뉴스 생성 | 자동화된 표적 영향 공작,G_SYS_MISINFO | G_INT_POL,,NO,,NO,EOC-0211,YES
General,502,G_SYS_MISINFO_003,편향된 진술 및 권장 사항,G_SYS_MISINFO,(jay) [이관] Representational Harm and Stereotyping,L3_REASSIGN_APPLIED,Explicit human-review transfer to G_INT_REPR.,L1/L2/L3 hierarchy; L4_Description_ko; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_INT_REPR_025,편향된 진술 및 권장 사항,G_INT_REPR,KOC-0290,YES,,NO,,NO
General,503,G_SYS_MISINFO_004,허위·오도 정보 유포에 의한 기만과 양극화,G_SYS_MISINFO,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_MISINFO_002,허위·오도 정보 유포에 의한 기만과 양극화,G_SYS_MISINFO,,NO,,NO,,NO
General,504,G_SYS_MISINFO_005,AI 시스템의 기만적 행동과 전략적 은폐,G_SYS_MISINFO,(jay) [이관] Deception and Scheming,FINAL_QA_LANGUAGE_REFINEMENT,"Explicit human-review transfer to A_SYS_DECEPT. | FQA-101:독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다. | FQA-305:영문 정의가 한국어 정의의 전략적 기만, 학습된 부정행위, 부정확한 월드 모델, 허위 돌봄 표상 및 감독 회피 기제를 누락해 한영 의미를 일치시킨다. | FQA-370:Two independent expert reviews confirmed that SRC-G-0484 directly matches the immutable A_SYS_DECEPT definition; any supplied wording narrows the card to that scope.",L1/L2/L3 hierarchy; L4_Description_ko; L4_Description_en; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,Agentic,A_SYS_DECEPT_001,AI 시스템의 기만적 행동과 전략적 은폐,A_SYS_DECEPT,KOC-0389,YES,FQA-101|FQA-305|FQA-370,YES,EOC-0258,YES
General,505,G_SYS_MISINFO_006,악성 사전분포에 의한 의사결정 조작,G_SYS_MISINFO,,UNCHANGED,No second-round change request.,L4_Description_ko; L4_ID,General,G_SYS_MISINFO_003,악성 사전분포에 의한 의사결정 조작,G_SYS_MISINFO,KOC-0291,YES,,NO,,NO
General,506,G_SYS_MISINFO_007,공유 정보 생태계의 오염과 질 저하,G_SYS_MISINFO,,UNCHANGED,No second-round change request.,L4_Description_ko; Mapping evidence; L4_ID,General,G_SYS_MISINFO_004,공유 정보 생태계의 오염과 질 저하,G_SYS_MISINFO,KOC-0292,YES,,NO,,NO
General,507,G_SYS_MISINFO_008,데이터 오해석·유출에 의한 오결론과 민감정보 확산,G_SYS_MISINFO,,UNCHANGED,No second-round change request.,L4_Title_en; L4_Description_ko; L4_ID,General,G_SYS_MISINFO_005,데이터 오해석·유출에 의한 오결론과 민감정보 확산,G_SYS_MISINFO,KOC-0293,YES,,NO,EOC-0205,YES
General,508,G_SYS_MISINFO_009,외부 도구에 의해 주입된 사실 오류,G_SYS_MISINFO,,UNCHANGED,No second-round change request.,L4_Description_ko; L4_ID,General,G_SYS_MISINFO_006,외부 도구에 의해 주입된 사실 오류,G_SYS_MISINFO,KOC-0294,YES,,NO,,NO
General,509,G_SYS_MISINFO_010,합성 콘텐츠의 진위 식별 실패와 지속적 피해,G_SYS_MISINFO,,UNCHANGED,No second-round change request.,L4_Description_ko; L4_ID,General,G_SYS_MISINFO_007,합성 콘텐츠의 진위 식별 실패와 지속적 피해,G_SYS_MISINFO,KOC-0295,YES,,NO,,NO
General,510,G_SYS_MISINFO_011,개인 대상 허위정보,G_SYS_MISINFO,(jay) [분할] 복합적. Misinformation + illegal conduct 혼재되어 해당 L4를 분해 필요,INTENT_CORRECTION_KEEP_WITH_HD_NOTE_APPLIED,원문은 허위정보와 피해를 기술하지만 법적 위법성은 확정하지 않으므로 불법행위 카드를 만들지 않는다.,L4_Title_en; L4_Description_ko; L4_Description_en; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_SYS_MISINFO_019,개인 대상 허위정보,G_SYS_MISINFO,,NO,,NO,,NO
General,511,G_SYS_MISINFO_012,선거 제도와 절차에 관한 허위정보,G_SYS_MISINFO,(jay) [분할] 복합적. Misinformation + Political Bias and Manipulation + Erosion of Democracy and Civic Order 혼재되어 해당 L4를 분해 필요,EXPERT_SPLIT_APPLIED,"콘텐츠, 조작행위, 사회적 민주주의 피해를 분리한다.",Output cardinality; L1/L2/L3 hierarchy; L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; facet; act-type; Mapping_Method; HD_Reason; Source_L4_IDs; Mapping evidence; L4_ID,General,G_INT_POL_007 | G_SOC_DEMOC_005 | G_SYS_MISINFO_017,개인화된 정치적 영향 조작 | 민주적 공론과 시민 신뢰의 침식 | 선거절차에 관한 허위정보 생성,G_INT_POL | G_SOC_DEMOC | G_SYS_MISINFO,,NO,,NO,EOC-0021,YES
General,512,G_SYS_MISINFO_013,검색증강 시 외부 허위정보에 의한 허위 출력,G_SYS_MISINFO,,UNCHANGED,No second-round change request.,L4_Title_ko; L4_Description_en; L4_ID,General,G_SYS_MISINFO_008,검색 증강 시 외부 허위정보에 의한 허위 출력,G_SYS_MISINFO,KOC-0296,YES,,NO,EOC-0206,YES
General,513,G_SYS_MISINFO_014,사실과 다른 오도성 정보 생성,G_SYS_MISINFO,,UNCHANGED,No second-round change request.,L4_Description_en; L4_ID,General,G_SYS_MISINFO_009,사실과 다른 오도성 정보 생성,G_SYS_MISINFO,,NO,,NO,EOC-0207,YES
General,514,G_SYS_MISINFO_015,역사 수정주의적 서술 생성,G_SYS_MISINFO,,UNCHANGED,No second-round change request.,L4_Description_ko; L4_ID,General,G_SYS_MISINFO_010,역사 수정주의적 서술 생성,G_SYS_MISINFO,KOC-0297,YES,,NO,,NO
General,515,G_SYS_MISINFO_016,지식 경계로 인한 환각,G_SYS_MISINFO,,UNCHANGED,No second-round change request.,L4_Description_ko; L4_ID,General,G_SYS_MISINFO_011,지식 경계로 인한 환각,G_SYS_MISINFO,KOC-0298,YES,,NO,,NO
General,516,G_SYS_MISINFO_017,사실·증거 환각,G_SYS_MISINFO,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_MISINFO_012,사실·증거 환각,G_SYS_MISINFO,,NO,,NO,,NO
General,517,G_SYS_MISINFO_018,알고리즘 시스템에 의한 정보 기반 피해,G_SYS_MISINFO,,UNCHANGED,No second-round change request.,L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; Mapping evidence; L4_ID,General,G_SYS_MISINFO_013,알고리즘 시스템에 의한 허위·오도 정보 피해,G_SYS_MISINFO,KOC-0299,YES,,NO,EOC-0208,YES
General,518,G_SYS_MISINFO_019,잡음 학습 데이터에 의한 지식 오류,G_SYS_MISINFO,,UNCHANGED,No second-round change request.,L4_Description_ko; L4_ID,General,G_SYS_MISINFO_014,잡음 학습 데이터에 의한 지식 오류,G_SYS_MISINFO,KOC-0300,YES,,NO,,NO
General,519,G_SYS_MISINFO_020,맞춤형 괴롭힘·허위정보의 저비용 대량 생성,G_SYS_MISINFO,,FINAL_QA_REMAP_PER_REVIEW,No second-round change request. | FQA-317:고의적 괴롭힘·갈취·협박을 위한 콘텐츠 생성은 허위정보 L3가 명시적으로 제외하는 의도적 오용이며 불법 행위의 직접적 조력에 해당한다.,L1/L2/L3 hierarchy; L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_INT_ILLEGAL_012,맞춤형 괴롭힘·갈취·협박 콘텐츠의 저비용 대량 생성,G_INT_ILLEGAL,,NO,FQA-317,YES,EOC-0209,YES
