L4_ID,L3_ID,L4_Title_ko,L4_Title_en,source_ev_id,source_risk_category,source_risk_subcategory,ref_title,ref_authors,ref_year,reference_type,doi,ref_url,direct_quote,quote_location,quote_word_count,source_quality_tier,semantic_similarity,combined_score,semantic_fit_method,metadata_verification,fulltext_verification,verification_status,accessed_at
G_SYS_EVAL_036,G_SYS_EVAL,감사 체크리스트의 형식적 준수,Formalistic audit-checklist compliance,12.02.00,Compliance,,AI Risk Profiles: A Standards Proposal for Pre-Deployment AI Risk Disclosures,Sherman & Eisenberg,2023,Journal Article,10.1609/aaai.v38i21.30348,https://doi.org/10.1609/aaai.v38i21.30348,"The potential for AI systems to violate laws, regulations, and ethical guidelines (including copyrights).",MIT AI Risk Repository evidence row 12.02.00,14,A_PEER_REVIEWED,0.715718,0.672955,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_EVAL_037,G_SYS_EVAL,기본권 영향 평가 격차,Fundamental-rights impact assessment gap,29.01.01,AI Trust Management,Bias and Discrimination,"Artificial Intelligence Trust, Risk and Security Management (AI TRiSM): Frameworks, Applications, Challenges and Future Research Directions",Habbal et al.,2024,Journal Article,10.1016/j.eswa.2023.122442,https://doi.org/10.1016/j.eswa.2023.122442,"… generate biased and discriminatory results, these AI systems have a negative impact on the rights of individuals, principles of adjudication, and overall judicial integrity",MIT AI Risk Repository evidence row 29.01.01,24,A_PEER_REVIEWED,0.712218,0.673697,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_EVAL_038,G_SYS_EVAL,에이전트 벤치마크의 범위·심층성 불균형,Imbalance in the scope and depth of agent benchmarks,62.16.16,Model Evaluations,Benchmark Limitations (Insufficient benchmarks for AI safety evaluation) ,Risk Sources and Risk Management Measures in Support of Standards for General-Purpose AI Systems,Gipiškis et al.,2024,Research Paper (Preprint),https://doi.org/10.48550/arXiv.2410.23472,https://arxiv.org/abs/2410.23472,"… performance of AI systems (e.g., on programming or math tasks) are more well-developed than those for assessing safety and harms in AI systems [234].",MIT AI Risk Repository evidence row 62.16.16,24,B_IDENTIFIED_RESEARCH_PAPER,0.739158,0.716307,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_EVAL_039,G_SYS_EVAL,학습된 가치 표상 측정의 부정확성,Inaccurate measurement of learned value representations,62.16.05,Model Evaluations,General Evaluations (Inaccurate measurement of model encoded human values),Risk Sources and Risk Management Measures in Support of Standards for General-Purpose AI Systems,Gipiškis et al.,2024,Research Paper (Preprint),https://doi.org/10.48550/arXiv.2410.23472,https://arxiv.org/abs/2410.23472,"… of human values learned by the model, and it is not known how these values evolve and transition across different stages of model training …",MIT AI Risk Repository evidence row 62.16.05,24,B_IDENTIFIED_RESEARCH_PAPER,0.864406,0.854092,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_EVAL_040,G_SYS_EVAL,AI 모델 설정과 평가의 부적절성,Inadequate AI model configuration and evaluation,62.16.16,Model Evaluations,Benchmark Limitations (Insufficient benchmarks for AI safety evaluation) ,Risk Sources and Risk Management Measures in Support of Standards for General-Purpose AI Systems,Gipiškis et al.,2024,Research Paper (Preprint),https://doi.org/10.48550/arXiv.2410.23472,https://arxiv.org/abs/2410.23472,"… performance of AI systems (e.g., on programming or math tasks) are more well-developed than those for assessing safety and harms in AI systems [234].",MIT AI Risk Repository evidence row 62.16.16,24,B_IDENTIFIED_RESEARCH_PAPER,0.749888,0.713079,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_EVAL_041,G_SYS_EVAL,성능 요구사항 계획 미흡,Inadequate performance requirement planning,59.03.00,Inadequate planning of performance requirements,,AI Hazard Management: A Framework for the Systematic Management of Root Causes for AI Risks,Schnitzer et al.,2024,Journal Article,https://doi.org/10.48550/arXiv.2310.16727,https://doi.org/10.1007/978-981-99-9836-4_27,"Otherwise, expectations and safety requirements can be unfulfillable at later life cycle stages.",MIT AI Risk Repository evidence row 59.03.00,13,A_PEER_REVIEWED,0.932044,0.919758,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_EVAL_042,G_SYS_EVAL,저자원 언어 안전성 평가의 불충분성,Inadequate safety evaluation for low-resource languages,62.16.16,Model Evaluations,Benchmark Limitations (Insufficient benchmarks for AI safety evaluation) ,Risk Sources and Risk Management Measures in Support of Standards for General-Purpose AI Systems,Gipiškis et al.,2024,Research Paper (Preprint),https://doi.org/10.48550/arXiv.2410.23472,https://arxiv.org/abs/2410.23472,"… performance of AI systems (e.g., on programming or math tasks) are more well-developed than those for assessing safety and harms in AI systems [234].",MIT AI Risk Repository evidence row 62.16.16,24,B_IDENTIFIED_RESEARCH_PAPER,0.741807,0.707765,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_EVAL_043,G_SYS_EVAL,운영설계영역(ODD) 명세 미흡,Inadequate specification of the operational design domain,59.01.00,Inadequate specification of ODD,,AI Hazard Management: A Framework for the Systematic Management of Root Causes for AI Risks,Schnitzer et al.,2024,Journal Article,https://doi.org/10.48550/arXiv.2310.16727,https://doi.org/10.1007/978-981-99-9836-4_27,An inadequate specification of the ODD limits essential functions such as testing the learned functionality and out-of-distribution detection.,MIT AI Risk Repository evidence row 59.01.00,18,A_PEER_REVIEWED,0.835032,0.842599,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_EVAL_044,G_SYS_EVAL,배포 전 물리적 안전 시험 미흡,Incomplete pre-deployment physical safety testing,62.06.01,Dimension - Stage of Risk Emergence ,Pre-deployment ,Risk Sources and Risk Management Measures in Support of Standards for General-Purpose AI Systems,Gipiškis et al.,2024,Research Paper (Preprint),https://doi.org/10.48550/arXiv.2410.23472,https://arxiv.org/abs/2410.23472,"Risk assessments can be conducted before deployment, and monitoring of AI models can occur as required throughout the deployment phase.",MIT AI Risk Repository evidence row 62.06.01,20,B_IDENTIFIED_RESEARCH_PAPER,0.694682,0.651338,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_EVAL_045,G_SYS_EVAL,잘못된 위험 측정과 예측 오류,Incorrect risk measurement and prediction,21.02.01.a,Model-level risk,Model misspecification,Towards risk-aware artificial intelligence and machine learning systems: An overview,Zhang et al.,2022,Journal Article,10.1016/j.dss.2022.113800,https://doi.org/10.1016/j.dss.2022.113800,"Models that are misspecified are known to give rise to inaccurate parameter estimations, inconsistent error terms, and erroneous predictions.",MIT AI Risk Repository evidence row 21.02.01.a,19,A_PEER_REVIEWED,0.726789,0.696651,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_EVAL_046,G_SYS_EVAL,개발 과정 문서화와 데이터 이해의 부족,Insufficient development documentation and understanding of data,59.04.00,Insufficient AI development documentation,,AI Hazard Management: A Framework for the Systematic Management of Root Causes for AI Risks,Schnitzer et al.,2024,Journal Article,https://doi.org/10.48550/arXiv.2310.16727,https://doi.org/10.1007/978-981-99-9836-4_27,"Throughout the development of an AI system, it is vital to document every decision and action taken.",MIT AI Risk Repository evidence row 59.04.00,17,A_PEER_REVIEWED,0.847147,0.827123,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_EVAL_048,G_SYS_EVAL,AI 비서의 편익·피해 평가 지표 부재,Lack of metrics for evaluating AI-assistant benefits and harms,61.02.12,Sources of systemic risks from general-purpose AI ,"Challenges in perceiving, measuring, and recognizing harm",A Taxonomy of Systemic Risks from General-Purpose AI,Uuk et al.,2025,Journal Article,http://dx.doi.org/10.2139/ssrn.5030173,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5030173,"Harm from AI often manifests subtly or over the long term, making it difficult to identify, measure, and address effectively.",MIT AI Risk Repository evidence row 61.02.12,20,A_PEER_REVIEWED,0.764167,0.725065,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_ACCESS_CONTROLLED,2026-09-01T09:10:43.817023+00:00
G_SYS_EVAL_052,G_SYS_EVAL,평가 데이터·지침 오염에 의한 모델 평가 무효화,Model-evaluation invalidation from evaluation-data and guideline contamination,62.16.11,Model Evaluations,Benchmarking (Guideline contamination),Risk Sources and Risk Management Measures in Support of Standards for General-Purpose AI Systems,Gipiškis et al.,2024,Research Paper (Preprint),https://doi.org/10.48550/arXiv.2410.23472,https://arxiv.org/abs/2410.23472,These instructions may contain explicit data-label pairs that can improve the model’s capabilities for the task.,MIT AI Risk Repository evidence row 62.16.11,16,B_IDENTIFIED_RESEARCH_PAPER,0.779534,0.767053,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_EVAL_054,G_SYS_EVAL,AI 모델 학습·평가 결과의 재현 불가,Non-reproducibility of AI model training and evaluation results,52.01.01,Risks from Unreliability ,Discrimination and Stereotype Reproduction,"Governing General Purpose AI: A Comprehensive Map of Unreliability, Misuse and Systemic Risks",Maham & Küspert,2023,Policy brief,,https://www.interface-eu.org/storage/archive/files/snv_governing_general_purpose_ai_pdf.pdf,"General purpose AI models interpret and respond to inputs based on their training data, potentially causing Discrimination and Stereotype Reproduction.",MIT AI Risk Repository evidence row 52.01.01,20,A_INSTITUTIONAL_REPORT,0.759632,0.722019,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_EVAL_060,G_SYS_EVAL,레드팀 거버넌스 실패,Red-team governance failure,33.03.02,Regulations and policy challenges,Governance,"Generative AI and ChatGPT: Applications, Challenges, and AI-Human Collaboration",Nah et al.,2023,Journal Article,10.1108/IJOES-05-2023-0107,https://doi.org/10.1080/15228053.2023.2233814,"For the same reasons, lawmakers are not able to design specific rules and duties for programmers (Kroll, 2015).",MIT AI Risk Repository evidence row 33.03.02,18,A_PEER_REVIEWED,0.705487,0.660713,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_ACCESS_CONTROLLED,2026-09-01T09:10:43.817023+00:00
G_SYS_EVAL_062,G_SYS_EVAL,요청 거절과 역량 부족의 혼동,Refusal-capability confusion,72.05.04,Model Capabilities ,Scheming capability,Frontier AI Risk Management Framework (v1.0),SAIL & Concordia AI,2025,Report,-,https://concordia-ai.com/wp-content/uploads/2025/07/Frontier-AI-Risk-Management-Framework-v1.0-en.pdf,"… and strategically pursue misaligned goals, including capabilities of concealing its true objectives and capabilities from human oversight, identifying weaknesses in monitoring systems to evade …",MIT AI Risk Repository evidence row 72.05.04,24,B_IDENTIFIED_RESEARCH_PAPER,0.702263,0.661765,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_EVAL_065,G_SYS_EVAL,도구 에이전트 보안 테스트 커버리지 격차,Security test coverage gap in tool agents,62.16.17,Model Evaluations,Benchmark Limitations (Underestimating capabilities that are not covered by benchmarks),Risk Sources and Risk Management Measures in Support of Standards for General-Purpose AI Systems,Gipiškis et al.,2024,Research Paper (Preprint),https://doi.org/10.48550/arXiv.2410.23472,https://arxiv.org/abs/2410.23472,… of test coverage by benchmarks on specific abilities of a model can obscure the model’s capabilities from both the developer and the user [160].,MIT AI Risk Repository evidence row 62.16.17,24,B_IDENTIFIED_RESEARCH_PAPER,0.736745,0.705256,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_EVAL_066,G_SYS_EVAL,모델 평가의 자기 선호 편향,Self-preference bias in model evaluation,62.16.04,Model Evaluations,General Evaluations (Self-preference bias in AI models),Risk Sources and Risk Management Measures in Support of Standards for General-Purpose AI Systems,Gipiškis et al.,2024,Research Paper (Preprint),https://doi.org/10.48550/arXiv.2410.23472,https://arxiv.org/abs/2410.23472,"… relevant in self-evaluation tasks, where a model assesses the quality or persua- siveness [66] of its own outputs, or in model-based evaluations more broadly.",MIT AI Risk Repository evidence row 62.16.04,24,B_IDENTIFIED_RESEARCH_PAPER,0.950578,0.938403,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_EVAL_068,G_SYS_EVAL,경쟁 압력에 따른 안전성 평가 축소와 성급한 배포,Truncated safety evaluation under competitive release pressure,62.29.03,Impacts of AI (General) ,Competitive pressures in GPAI product release,Risk Sources and Risk Management Measures in Support of Standards for General-Purpose AI Systems,Gipiškis et al.,2024,Research Paper (Preprint),https://doi.org/10.48550/arXiv.2410.23472,https://arxiv.org/abs/2410.23472,"… competitive situations, developers of general-purpose AI systems might cut corners on the safety evaluation of their GPAI model and instead spend more time and …",MIT AI Risk Repository evidence row 62.29.03,24,B_IDENTIFIED_RESEARCH_PAPER,0.82328,0.816455,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_EVAL_069,G_SYS_EVAL,결과 전파 과소평가,Underestimation of consequence propagation,63.05.01,Network Effects ,Error propagation ,Multi-Agent Risks from Advanced AI,Hammond et al.,2025,Research Paper (Preprint),https://doi.org/10.48550/arXiv.2502.14143,https://arxiv.org/abs/2502.14143,"… more and more kinds of information, AI agents could end up ‘polluting the epistemic commons’ (Huang & Siddarth, 2023; Kay et al., 2024) of …",MIT AI Risk Repository evidence row 63.05.01,24,B_IDENTIFIED_RESEARCH_PAPER,0.720763,0.678609,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_EVAL_070,G_SYS_EVAL,역량 평가에서 드러나지 않는 위험 역량,Undetected dangerous capabilities in model evaluations,62.16.02,Model Evaluations,General Evaluations (Limited coverage of capabilities evaluations),Risk Sources and Risk Management Measures in Support of Standards for General-Purpose AI Systems,Gipiškis et al.,2024,Research Paper (Preprint),https://doi.org/10.48550/arXiv.2410.23472,https://arxiv.org/abs/2410.23472,"… example, evaluations may miss certain capabilities that are difficult to assess, prohibitively costly to verify, or obscured by the model’s tendency to refuse responses …",MIT AI Risk Repository evidence row 62.16.02,24,B_IDENTIFIED_RESEARCH_PAPER,0.820543,0.814463,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_EVAL_071,G_SYS_EVAL,고속 AI 운영에서의 오류 미탐지,Undetected errors from high-speed AI operation,61.02.27,Sources of systemic risks from general-purpose AI ,High-speed AI operations,A Taxonomy of Systemic Risks from General-Purpose AI,Uuk et al.,2025,Journal Article,http://dx.doi.org/10.2139/ssrn.5030173,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5030173,… fast operational speed of AI models and systems in competitive environments can lead to errors that are difficult to detect and correct in time.,MIT AI Risk Repository evidence row 61.02.27,24,A_PEER_REVIEWED,0.903649,0.888664,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_ACCESS_CONTROLLED,2026-09-01T09:10:43.817023+00:00
G_SYS_EVAL_072,G_SYS_EVAL,데이터 출처 검증 불가,Unverifiable data provenance,59.07.00,Choice of untrustworthy data source,,AI Hazard Management: A Framework for the Systematic Management of Root Causes for AI Risks,Schnitzer et al.,2024,Journal Article,https://doi.org/10.48550/arXiv.2310.16727,https://doi.org/10.1007/978-981-99-9836-4_27,The choice of a trustworthy data source is a first prerequisite in order to fulfill data quality requirements.,MIT AI Risk Repository evidence row 59.07.00,18,A_PEER_REVIEWED,0.748345,0.700513,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_EVAL_073,G_SYS_EVAL,학습된 가치 표상의 평가 편향,Biased evaluation of learned value representations,62.16.06,Model Evaluations,General Evaluations (Biased evaluations of encoded human values),Risk Sources and Risk Management Measures in Support of Standards for General-Purpose AI Systems,Gipiškis et al.,2024,Research Paper (Preprint),https://doi.org/10.48550/arXiv.2410.23472,https://arxiv.org/abs/2410.23472,… in AI models that are easier to evaluate might be preferred for inclusion in evaluations over those that are more difficult to measure [13].,MIT AI Risk Repository evidence row 62.16.06,24,B_IDENTIFIED_RESEARCH_PAPER,0.85091,0.834554,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
