Round4_Row_ID,Source_File,Source_Row_Number,Domain_Before,L4_ID_Before,L4_Title_ko_Before,Human_Review_Round4_Comment,휴먼검수 4차 반영결과,Review_State,Interpreted_Intent,Action,Final_Disposition,L4_ID_After,Domain_After,L2_ID_After,L3_ID_After,Reviewer_A,Reviewer_B,Adjudication,Lineage_Status
HR4-R0384,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,385,General,G_SYS_PERF_001,무관한 문맥에 의한 모델 성능 저하,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_PERF_001,General,G_SYS,G_SYS_PERF,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0385,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,386,General,G_SYS_PERF_002,지속 튜닝의 파국적 망각,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_PERF_002,General,G_SYS,G_SYS_PERF,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0386,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,387,General,G_SYS_PERF_003,학습·운용 데이터 간 분포 이동,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_PERF_003,General,G_SYS,G_SYS_PERF,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0387,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,388,General,G_SYS_PERF_004,학습 데이터 주석 결함,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_PERF_004,General,G_SYS,G_SYS_PERF,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0388,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,389,General,G_SYS_PERF_005,과적합 및 과소적합,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_PERF_005,General,G_SYS,G_SYS_PERF,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0389,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,390,General,G_SYS_PERF_006,코너 케이스에서의 신뢰성 저하,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_PERF_006,General,G_SYS,G_SYS_PERF,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0390,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,391,General,G_SYS_PERF_007,검증된 운용 범위 밖에서의 신뢰성·안전성 실패,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_PERF_007,General,G_SYS,G_SYS_PERF,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0391,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,392,General,G_SYS_PERF_008,분포 외 입력에 대한 고확신 오류,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_PERF_008,General,G_SYS,G_SYS_PERF,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0392,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,393,General,G_SYS_PERF_009,이상 조건에서의 성능·견고성·복원력 실패,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_PERF_009,General,G_SYS,G_SYS_PERF,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0393,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,394,General,G_SYS_PERF_010,복잡한 신경망 모델의 내재적 견고성 부족,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_PERF_010,General,G_SYS,G_SYS_PERF,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0394,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,395,General,G_SYS_PERF_011,미세조정에 따른 모델 안전 성능 열화,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_PERF_011,General,G_SYS,G_SYS_PERF,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0395,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,396,General,G_SYS_PERF_012,비전문적 데이터 처리에 따른 성능·신뢰성 저하,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_PERF_012,General,G_SYS,G_SYS_PERF,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0396,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,397,General,G_SYS_PERF_013,장기 작업의 단계 간 오차 누적,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_PERF_013,General,G_SYS,G_SYS_PERF,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0397,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,398,General,G_SYS_PERF_014,부적절한 자동화 수준에 따른 신뢰성·안전성 저하,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_PERF_014,General,G_SYS,G_SYS_PERF,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0398,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,399,General,G_SYS_PERF_015,공공 공간 운용에서의 로봇 성능·접근성 실패,"(이 카드가 맞게 배치되었는지 봐주세요)

ok",논의 검토 후 현행 유지: 공공 공간 운용에서 발생하는 로봇 성능·접근성 실패는 현재 G_SYS_PERF 배치가 적합하다.,DISCUSSION_RESOLVED_KEEP,The reviewer question was followed by ok; current placement is retained.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_PERF_015,General,G_SYS,G_SYS_PERF,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0399,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,400,General,G_SYS_PERF_016,적대적 학습의 강건 과적합에 따른 물리 안전 성능 저하,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_PERF_016,General,G_SYS,G_SYS_PERF,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0400,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,401,General,G_SOC_ECON_001,합성 창작물에 의한 인간 창작 노동의 대체,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_ECON_001,General,G_SOC,G_SOC_ECON,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0401,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,402,General,G_SOC_ECON_002,전환 지원 없는 물리 노동 대체,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_ECON_002,General,G_SOC,G_SOC_ECON,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0402,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,403,General,G_SOC_ECON_003,산업 교란,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_ECON_003,General,G_SOC,G_SOC_ECON,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0403,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,404,General,G_SOC_ECON_005,아웃소싱 축소에 의한 개발도상국 경제 타격,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_ECON_005,General,G_SOC,G_SOC_ECON,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0404,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,405,General,G_SOC_ECON_006,AI의 인간 노동 추월에 따른 인력의 잉여화,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_ECON_006,General,G_SOC,G_SOC_ECON,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0405,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,406,General,G_SOC_ECON_008,노동 대체와 경제·사회 질서의 교란,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_ECON_008,General,G_SOC,G_SOC_ECON,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0406,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,407,General,G_SOC_ECON_010,불평등과 기술적 충격에 따른 사회 불안정,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_ECON_010,General,G_SOC,G_SOC_ECON,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0407,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,408,General,G_SOC_ECON_012,AI 도입에 따른 임금 양극화,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_ECON_012,General,G_SOC,G_SOC_ECON,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0408,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,409,General,G_SOC_POWER_001,AI 공급자 종속,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_POWER_001,General,G_SOC,G_SOC_POWER,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0409,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,410,General,G_SOC_POWER_002,공통 AI 플랫폼 집중에 따른 단일 장애점,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_POWER_002,General,G_SOC,G_SOC_POWER,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0410,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,411,General,G_SOC_POWER_003,연산 자원 접근 불평등,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_POWER_003,General,G_SOC,G_SOC_POWER,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0411,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,412,General,G_SOC_POWER_004,AI 권력·시장 지배력의 집중,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_POWER_004,General,G_SOC,G_SOC_POWER,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0412,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,413,General,G_SOC_POWER_005,대규모 인구에 대한 AI 영향력의 집중,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_POWER_005,General,G_SOC,G_SOC_POWER,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0413,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,414,General,G_SOC_POWER_006,AI 자원을 둘러싼 갈등,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_POWER_006,General,G_SOC,G_SOC_POWER,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0414,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,415,General,G_SOC_POWER_007,기반 모델 공유에 따른 상관 실패,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_POWER_007,General,G_SOC,G_SOC_POWER,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0415,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,416,General,G_SOC_POWER_008,디지털 식민주의,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_POWER_008,General,G_SOC,G_SOC_POWER,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0416,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,417,General,G_SOC_POWER_010,글로벌 AI 격차와 불평등,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_POWER_010,General,G_SOC,G_SOC_POWER,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0417,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,418,General,G_SOC_POWER_012,기업 AI 경쟁의 폐해,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_POWER_012,General,G_SOC,G_SOC_POWER,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0418,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,419,General,G_SOC_POWER_015,AI 개발 과정의 노동 착취,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_POWER_015,General,G_SOC,G_SOC_POWER,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0419,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,420,General,G_SOC_POWER_017,AI 역량 비대칭에 따른 권력 불균형과 지정학적 긴장,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_POWER_017,General,G_SOC,G_SOC_POWER,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0420,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,421,General,G_SOC_POWER_018,AI 지식의 사유화,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_POWER_018,General,G_SOC,G_SOC_POWER,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0421,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,422,General,G_SOC_POWER_019,기업 권력 비대칭에 의한 규제 포획,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_POWER_019,General,G_SOC,G_SOC_POWER,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0422,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,423,General,G_SOC_POWER_020,AI 개발 경쟁에서의 안전 후순위화,[이동] '거버넌스·책임 공백'으로 이동 필요,이동 반영: 경쟁 압력에 따른 AI 안전 거버넌스 후순위화로 재정의하여 G_SOC_GOV_046으로 이동하였다.,COMMENT_PRESENT,The reviewer explicitly directed the card to Governance and Accountability Void because the operative failure is the inability of governance controls to prevent safety shortcuts.,MOVE_REWRITE,APPLIED,G_SOC_GOV_046,General,G_SOC,G_SOC_GOV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_CROSSWALK
HR4-R0423,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,424,General,G_SOC_POWER_023,디지털 격차 확대,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_POWER_023,General,G_SOC,G_SOC_POWER,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0424,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,425,General,G_SOC_POWER_025,글로벌 AI 공급망 교란,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_POWER_025,General,G_SOC,G_SOC_POWER,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0425,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,426,General,G_SOC_POWER_026,데이터 노동 저평가·비가시화,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_POWER_026,General,G_SOC,G_SOC_POWER,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0426,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,427,General,G_SOC_POWER_027,단일 실패 지점,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_POWER_027,General,G_SOC,G_SOC_POWER,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0427,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,428,General,G_SOC_DEMOC_001,AI 기반 검열과 공적 담론 억압,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_DEMOC_001,General,G_SOC,G_SOC_DEMOC,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0428,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,429,General,G_SOC_DEMOC_002,인지전과 주권 침해,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_DEMOC_002,General,G_SOC,G_SOC_DEMOC,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0429,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,430,General,G_SOC_DEMOC_003,대규모 영향력 작전에 의한 인식 체계 왜곡,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_DEMOC_003,General,G_SOC,G_SOC_DEMOC,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0430,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,431,General,G_SOC_DEMOC_005,민주적 절차·제도 신뢰의 침식,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_DEMOC_005,General,G_SOC,G_SOC_DEMOC,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0431,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,432,General,G_SOC_DEMOC_006,위장 계정 자동 운영에 의한 정보 환경 조작,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_DEMOC_006,General,G_SOC,G_SOC_DEMOC,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0432,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,433,General,G_SOC_DEMOC_007,AI 감시에 의한 전체주의 체제 유지,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_DEMOC_007,General,G_SOC,G_SOC_DEMOC,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0433,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,434,General,G_SOC_DEMOC_008,추천 알고리즘에 의한 온라인 양극화 심화,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_DEMOC_008,General,G_SOC,G_SOC_DEMOC,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0434,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,435,General,G_SOC_DEMOC_010,이용자 정렬 AI 어시스턴트에 의한 관점 고착과 시민적 기반 약화,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_DEMOC_010,General,G_SOC,G_SOC_DEMOC,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0435,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,436,General,G_SOC_DEMOC_011,정보 신뢰 저하에 따른 집단 의사결정 약화,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_DEMOC_011,General,G_SOC,G_SOC_DEMOC,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0436,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,437,General,G_SOC_ENV_001,배터리 화재 및 유해 폐기물,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_ENV_001,General,G_SOC,G_SOC_ENV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0437,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,438,General,G_SOC_ENV_002,생물다양성 손실,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_ENV_002,General,G_SOC,G_SOC_ENV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0438,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,439,General,G_SOC_ENV_003,에너지 병목 및 공급 부족,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_ENV_003,General,G_SOC,G_SOC_ENV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0439,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,440,General,G_SOC_ENV_005,언어모델 학습·운영에 따른 환경 피해,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_ENV_005,General,G_SOC,G_SOC_ENV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0440,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,441,General,G_SOC_ENV_007,전자폐기물 과다 매립,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_ENV_007,General,G_SOC,G_SOC_ENV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0441,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,442,General,G_SOC_ENV_008,AI 데이터센터 냉각의 과도한 용수 소비,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_ENV_008,General,G_SOC,G_SOC_ENV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
