Source_Domain,Source_Row_Number,L4_ID_Before,L4_Title_ko_Before,L3_ID_Before,Human_Review_Comment,Decision,Decision_Rationale,Changed_Fields,Destination_Domain,L4_ID_After,L4_Title_ko_After,L3_ID_After
General,533,G_SYS_OEXT_009,샌드박스 우회에 의한 격리 통제 상실,G_SYS_OEXT,(jay) [분할] 복합적. Security and Adversarial Robustness Failure + Deception and Scheming이 혼재되어 해당 L4를 분해 필요,INTENT_CORRECTION_REWRITE_TRANSFER_APPLIED,원문은 샌드박스 우회만 지지하므로 G_SYS_SECADV로 이관하고 기만 기제는 만들지 않는다.,L1/L2/L3 hierarchy; L4_Title_en; L4_Description_ko; L4_Description_en; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_SYS_SECADV_043,샌드박스 우회에 의한 격리 통제 상실,G_SYS_SECADV
General,534,G_SYS_OEXT_010,과적합 및 과소적합,G_SYS_OEXT,(jay) [이관] Performance and Reliability Failure,INTENT_CORRECTION_MOVE_TO_OTHERS_HD_APPLIED,Performance and Reliability Failure가 L3 master에 없으므로 원래 명칭·정의를 보존해 G_Others/HD로 이동한다.,L1/L2/L3 hierarchy; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_Others_168,과적합 및 과소적합,G_Others
General,535,G_SYS_OEXT_011,감사자 역량 부족에 따른 과대 보증,G_SYS_OEXT,,UNCHANGED,No second-round change request.,,General,G_SYS_OEXT_011,감사자 역량 부족에 따른 과대 보증,G_SYS_OEXT
General,536,G_SYS_OEXT_012,해석가능성 결과에 대한 과대평가와 거짓 확 신,G_SYS_OEXT,"yj_""거짓 확신"" 오타 정정",EXPERT_REWRITE_APPLIED,어색한 거짓 확신 표현을 잘못된 확신으로 고치고 설명기법의 역량 초과에 집중한다.,L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_SYS_OEXT_015,설명가능성 기법의 검증범위 초과 과신,G_SYS_OEXT
General,537,G_SYS_OEXT_013,광범위 배포 AI 어시스턴트를 통한 대규모 영 향력 행사,G_SYS_OEXT,(jay) [분할] 복합적. Unethical Conduct and Manipulation + Erosion of Democracy and Civic Order + Inequality and Power Concentration이 혼재되어 해당 L4를 분해 필요,EXPERT_SPLIT_APPLIED,"개인 조작, 사회적 민주주의, 권력 집중의 수준이 다르다.",Output cardinality; L1/L2/L3 hierarchy; L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; facet; act-type; Mapping_Method; HD_Reason; Source_L4_IDs; Mapping evidence; L4_ID,General,G_INT_UNETH_019 | G_SOC_DEMOC_005 | G_SOC_POWER_022,취약성을 이용한 행동 조작 | 민주적 공론과 시민 신뢰의 침식 | 인구규모 AI 영향력의 집중,G_INT_UNETH | G_SOC_DEMOC | G_SOC_POWER
General,538,G_SYS_OEXT_014,전문적 판단력 위축,G_SYS_OEXT,(jay) [이관] Cultural and Epistemic Erosion,L3_REASSIGN_APPLIED,Explicit human-review transfer to G_SOC_CULT.,L1/L2/L3 hierarchy; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_SOC_CULT_013,전문적 판단력 위축,G_SOC_CULT
General,539,G_SYS_OEXT_015,문화 해석 권위의 이전,G_SYS_OEXT,(jay) [이관] Cultural and Epistemic Erosion,L3_REASSIGN_APPLIED,Explicit human-review transfer to G_SOC_CULT.,L1/L2/L3 hierarchy; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_SOC_CULT_014,문화 해석 권위의 이전,G_SOC_CULT
General,540,G_SYS_OEXT_016,미세조정판의 예상외 역량,G_SYS_OEXT,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_OEXT_012,미세조정판의 예상외 역량,G_SYS_OEXT
General,541,G_SYS_OEXT_017,사용자 이해력 과부하,G_SYS_OEXT,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_OEXT_013,사용자 이해력 과부하,G_SYS_OEXT
General,542,G_SYS_OREF_001,거절-능력 혼동,G_SYS_OREF,(jay) [이관] Evaluation and Assurance Failure,L3_REASSIGN_APPLIED,Explicit human-review transfer to G_SYS_EVAL.,L1/L2/L3 hierarchy; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_SYS_EVAL_038,거절-능력 혼동,G_SYS_EVAL
General,543,G_SYS_OREF_002,안전하지 않은 지시 주제,G_SYS_OREF,(jay) [이관] Security and Adversarial Robustness Failure,L3_REASSIGN_APPLIED,Explicit human-review transfer to G_SYS_SECADV.,L1/L2/L3 hierarchy; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_SYS_SECADV_001,안전하지 않은 지시 주제,G_SYS_SECADV
General,544,G_SYS_OVERCONF_001,불충분한 정보에 기반한 조언,G_SYS_OVERCONF,,UNCHANGED,No second-round change request.,,General,G_SYS_OVERCONF_001,불충분한 정보에 기반한 조언,G_SYS_OVERCONF
General,545,G_SYS_OVERCONF_002,확신에 찬 부정확한 답변과 근거 제시,G_SYS_OVERCONF,,UNCHANGED,No second-round change request.,,General,G_SYS_OVERCONF_002,확신에 찬 부정확한 답변과 근거 제시,G_SYS_OVERCONF
General,546,G_SYS_OVERCONF_003,도덕적 불확실성 무시,G_SYS_OVERCONF,,UNCHANGED,No second-round change request.,,General,G_SYS_OVERCONF_003,도덕적 불확실성 무시,G_SYS_OVERCONF
General,547,G_SYS_OVERCONF_004,임상 의사결정 지원 AI에 대한 과신,G_SYS_OVERCONF,,UNCHANGED,No second-round change request.,,General,G_SYS_OVERCONF_004,임상 의사결정 지원 AI에 대한 과신,G_SYS_OVERCONF
General,548,G_SYS_POLICY_001,학습 데이터 내 기밀정보 포함과 출력 노출,G_SYS_POLICY,,UNCHANGED,No second-round change request.,,General,G_SYS_POLICY_001,학습 데이터 내 기밀정보 포함과 출력 노출,G_SYS_POLICY
General,549,G_SYS_POLICY_002,모델 구조·추론 메커니즘 노출,G_SYS_POLICY,,UNCHANGED,No second-round change request.,,General,G_SYS_POLICY_002,모델 구조·추론 메커니즘 노출,G_SYS_POLICY
General,550,G_SYS_POLICY_003,모델 평가 자산 노출·탈취,G_SYS_POLICY,,UNCHANGED,No second-round change request.,,General,G_SYS_POLICY_003,모델 평가 자산 노출·탈취,G_SYS_POLICY
General,551,G_SYS_POLICY_004,모델 파라미터·가중치 유출,G_SYS_POLICY,,UNCHANGED,No second-round change request.,,General,G_SYS_POLICY_004,모델 파라미터·가중치 유출,G_SYS_POLICY
General,552,G_SYS_POLICY_005,안전 정책·보호 메커니즘 노출·우회,G_SYS_POLICY,,UNCHANGED,No second-round change request.,,General,G_SYS_POLICY_005,안전 정책·보호 메커니즘 노출·우회,G_SYS_POLICY
General,553,G_SYS_POLICY_006,시스템프롬프트·운영 지침 노출,G_SYS_POLICY,,UNCHANGED,No second-round change request.,,General,G_SYS_POLICY_006,시스템프롬프트·운영 지침 노출,G_SYS_POLICY
General,554,G_SYS_POLICY_007,학습 데이터 추출 공격,G_SYS_POLICY,,UNCHANGED,No second-round change request.,,General,G_SYS_POLICY_007,학습 데이터 추출 공격,G_SYS_POLICY
General,555,G_SYS_POLICY_008,모델 학습 데이터 추출·유출,G_SYS_POLICY,,UNCHANGED,No second-round change request.,,General,G_SYS_POLICY_008,모델 학습 데이터 추출·유출,G_SYS_POLICY
General,556,G_SYS_SECADV_001,적대적 입력 교란,G_SYS_SECADV,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_SECADV_002,적대적 입력 교란,G_SYS_SECADV
General,557,G_SYS_SECADV_002,AI 소프트웨어·학습 데이터의 적대적 변조,G_SYS_SECADV,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_SECADV_003,AI 소프트웨어·학습 데이터의 적대적 변조,G_SYS_SECADV
General,558,G_SYS_SECADV_003,추가 모달리티로 인한 공격면 확대,G_SYS_SECADV,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_SECADV_004,추가 모달리티로 인한 공격면 확대,G_SYS_SECADV
General,559,G_SYS_SECADV_004,프록시 목표 최적화를 통한 탈옥 자동 탐색,G_SYS_SECADV,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_SECADV_005,프록시 목표 최적화를 통한 탈옥 자동 탐색,G_SYS_SECADV
General,560,G_SYS_SECADV_005,GPAI 모델의 백도어 또는 트로이 목마 공격,G_SYS_SECADV,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_SECADV_006,GPAI 모델의 백도어 또는 트로이 목마 공격,G_SYS_SECADV
General,561,G_SYS_SECADV_006,기술적 안전조치 우회 공격,G_SYS_SECADV,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_SECADV_007,기술적 안전조치 우회 공격,G_SYS_SECADV
General,562,G_SYS_SECADV_007,기반 모델 취약성에 기인한 인프라 공통원인 장애,G_SYS_SECADV,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_SECADV_008,기반 모델 취약성에 기인한 인프라 공통원인 장애,G_SYS_SECADV
General,563,G_SYS_SECADV_008,사이버 공격 역량 증강,G_SYS_SECADV,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_SECADV_009,사이버 공격 역량 증강,G_SYS_SECADV
General,564,G_SYS_SECADV_009,취약점 탐지·익스플로잇 작성 역량의 사이버 공격 악용,G_SYS_SECADV,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_SECADV_010,취약점 탐지·익스플로잇 작성 역량의 사이버 공격 악용,G_SYS_SECADV
General,565,G_SYS_SECADV_010,취약점 자동 탐지·악용에 의한 사이버공격 확대,G_SYS_SECADV,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_SECADV_011,취약점 자동 탐지·악용에 의한 사이버공격 확대,G_SYS_SECADV
General,566,G_SYS_SECADV_011,대규모 사이버범죄 오용,G_SYS_SECADV,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_SECADV_012,대규모 사이버범죄 오용,G_SYS_SECADV
General,567,G_SYS_SECADV_012,데이터 오염 공격,G_SYS_SECADV,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_SECADV_013,데이터 오염 공격,G_SYS_SECADV
General,568,G_SYS_SECADV_013,GPAI 모델의 손쉬운 재구성,G_SYS_SECADV,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_SECADV_014,GPAI 모델의 손쉬운 재구성,G_SYS_SECADV
General,569,G_SYS_SECADV_014,적대적 입력 교란을 통한 회피 공격,G_SYS_SECADV,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_SECADV_015,적대적 입력 교란을 통한 회피 공격,G_SYS_SECADV
General,570,G_SYS_SECADV_015,악용 가능한 시스템 결함·백도어,G_SYS_SECADV,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_SECADV_016,악용 가능한 시스템 결함·백도어,G_SYS_SECADV
General,571,G_SYS_SECADV_016,안전 미세조정 일반화 격차 악용,G_SYS_SECADV,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_SECADV_017,안전 미세조정 일반화 격차 악용,G_SYS_SECADV
General,572,G_SYS_SECADV_017,이상 조건에서의 성능·견고성·복원력 실패,G_SYS_SECADV,(jay) [이관] Performance and Reliability Failure,INTENT_CORRECTION_MOVE_TO_OTHERS_HD_APPLIED,Performance and Reliability Failure가 L3 master에 없으므로 원래 명칭·정의를 보존해 G_Others/HD로 이동한다.,L1/L2/L3 hierarchy; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_Others_169,이상 조건에서의 성능·견고성·복원력 실패,G_Others
General,573,G_SYS_SECADV_018,프롬프트 주입을 통한 목표 탈취,G_SYS_SECADV,,UNCHANGED,No second-round change request.,,General,G_SYS_SECADV_018,프롬프트 주입을 통한 목표 탈취,G_SYS_SECADV
General,574,G_SYS_SECADV_019,안전 가드레일을 무력화하는 탈옥 공격,G_SYS_SECADV,,UNCHANGED,No second-round change request.,,General,G_SYS_SECADV_019,안전 가드레일을 무력화하는 탈옥 공격,G_SYS_SECADV
General,575,G_SYS_SECADV_020,로봇 탈옥에 의한 유해 물리 행동,G_SYS_SECADV,,UNCHANGED,No second-round change request.,,General,G_SYS_SECADV_020,로봇 탈옥에 의한 유해 물리 행동,G_SYS_SECADV
General,576,G_SYS_SECADV_021,사이버 공격 장벽 저하·공격표면 확대,G_SYS_SECADV,,UNCHANGED,No second-round change request.,,General,G_SYS_SECADV_021,사이버 공격 장벽 저하·공격표면 확대,G_SYS_SECADV
General,577,G_SYS_SECADV_022,악성코드 생성 및 사이버공격 자동화,G_SYS_SECADV,,UNCHANGED,No second-round change request.,,General,G_SYS_SECADV_022,악성코드 생성 및 사이버공격 자동화,G_SYS_SECADV
General,578,G_SYS_SECADV_023,사이버·과학 영역에서의 LLM 이중용도 역량 악용,G_SYS_SECADV,,UNCHANGED,No second-round change request.,,General,G_SYS_SECADV_023,사이버·과학 영역에서의 LLM 이중용도 역량 악용,G_SYS_SECADV
General,579,G_SYS_SECADV_024,모델 추출·역전 공격,G_SYS_SECADV,,UNCHANGED,No second-round change request.,,General,G_SYS_SECADV_024,모델 추출·역전 공격,G_SYS_SECADV
General,580,G_SYS_SECADV_025,다단계 탈옥,G_SYS_SECADV,,UNCHANGED,No second-round change request.,,General,G_SYS_SECADV_025,다단계 탈옥,G_SYS_SECADV
General,581,G_SYS_SECADV_026,LLM 대상 신종 공격,G_SYS_SECADV,,UNCHANGED,No second-round change request.,,General,G_SYS_SECADV_026,LLM 대상 신종 공격,G_SYS_SECADV
General,582,G_SYS_SECADV_027,유해·오염 학습 데이터에 의한 출력 훼손,G_SYS_SECADV,,UNCHANGED,No second-round change request.,,General,G_SYS_SECADV_027,유해·오염 학습 데이터에 의한 출력 훼손,G_SYS_SECADV
General,583,G_SYS_SECADV_028,프롬프트 주입 및 시스템 지시문 유출,G_SYS_SECADV,,UNCHANGED,No second-round change request.,,General,G_SYS_SECADV_028,프롬프트 주입 및 시스템 지시문 유출,G_SYS_SECADV
General,584,G_SYS_SECADV_029,프롬프트 인젝션·정책 우회,G_SYS_SECADV,,UNCHANGED,No second-round change request.,,General,G_SYS_SECADV_029,프롬프트 인젝션·정책 우회,G_SYS_SECADV
General,585,G_SYS_SECADV_030,페르소나 지정·사회공학 기법에 의한 안전장 치 우회,G_SYS_SECADV,,UNCHANGED,No second-round change request.,,General,G_SYS_SECADV_030,페르소나 지정·사회공학 기법에 의한 안전장 치 우회,G_SYS_SECADV
General,586,G_SYS_SECADV_031,악의적 미세조정에 의한 안전장치 무력화,G_SYS_SECADV,,UNCHANGED,No second-round change request.,,General,G_SYS_SECADV_031,악의적 미세조정에 의한 안전장치 무력화,G_SYS_SECADV
General,587,G_SYS_SECADV_032,저빈도 인코딩·저자원 언어를 통한 안전 훈련 우회,G_SYS_SECADV,,UNCHANGED,No second-round change request.,,General,G_SYS_SECADV_032,저빈도 인코딩·저자원 언어를 통한 안전 훈련 우회,G_SYS_SECADV
General,588,G_SYS_SECADV_033,기반모델 재사용을 통한 보안 결함 전파,G_SYS_SECADV,,UNCHANGED,No second-round change request.,,General,G_SYS_SECADV_033,기반모델 재사용을 통한 보안 결함 전파,G_SYS_SECADV
General,589,G_SYS_SECADV_034,적대적 입력 조작에 대한 모델 취약성,G_SYS_SECADV,,UNCHANGED,No second-round change request.,,General,G_SYS_SECADV_034,적대적 입력 조작에 대한 모델 취약성,G_SYS_SECADV
General,590,G_SYS_SECADV_035,월드모델 표현·훈련 데이터 오염,G_SYS_SECADV,,UNCHANGED,No second-round change request.,,General,G_SYS_SECADV_035,월드모델 표현·훈련 데이터 오염,G_SYS_SECADV
General,591,G_SYS_TRANS_001,설명 조작에 의한 편향 은폐,G_SYS_TRANS,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_TRANS_002,설명 조작에 의한 편향 은폐,G_SYS_TRANS
General,592,G_SYS_TRANS_002,설명 실행 가능성 격차,G_SYS_TRANS,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_TRANS_003,설명 실행 가능성 격차,G_SYS_TRANS
General,593,G_SYS_TRANS_003,AI 문서화 및 의사결정의 투명성·설명가능성 부족,G_SYS_TRANS,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_TRANS_004,AI 문서화 및 의사결정의 투명성·설명가능성 부족,G_SYS_TRANS
General,594,G_SYS_TRANS_004,설명·출처 추적·재현성의 상실,G_SYS_TRANS,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_TRANS_005,설명·출처 추적·재현성의 상실,G_SYS_TRANS
General,595,G_SYS_TRANS_005,모델 불투명도,G_SYS_TRANS,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_TRANS_006,모델 불투명도,G_SYS_TRANS
General,596,G_SYS_TRANS_006,이해관계자 이견 은폐,G_SYS_TRANS,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_TRANS_007,이해관계자 이견 은폐,G_SYS_TRANS
General,597,G_SYS_TRANS_007,AI 반사실적 설명의 과신과 책임 오귀속,G_SYS_TRANS,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_TRANS_008,AI 반사실적 설명의 과신과 책임 오귀속,G_SYS_TRANS
General,598,G_SYS_TRANS_008,모니터링 부족에 의한 미탐지 안전·프라이버 시 위반,G_SYS_TRANS,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_TRANS_009,모니터링 부족에 의한 미탐지 안전·프라이버 시 위반,G_SYS_TRANS
General,599,G_SYS_TRANS_009,모델 판단 근거 이해 불가,G_SYS_TRANS,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_TRANS_010,모델 판단 근거 이해 불가,G_SYS_TRANS
General,600,G_SYS_TRANS_010,가치 충돌 불투명성,G_SYS_TRANS,,UNCHANGED,No second-round change request.,L4_ID,General,G_SYS_TRANS_011,가치 충돌 불투명성,G_SYS_TRANS
Agentic,2,A_INT_CASCADE_001,다중에이전트 상전이에 의한 급격한 성능 붕괴,A_INT_CASCADE,"A_INT_CASCADE_001, A_INT_CASCADE_002, A_INT_CASCADE_003 정의가 비슷 - merge 하는게 나을지 검토 필요",KEEP_CONFIRMED_EXPERT,상전이는 임계점에서 나타나는 급변 기제로 다른 연쇄실패 카드와 구별된다.,,Agentic,A_INT_CASCADE_001,다중에이전트 상전이에 의한 급격한 성능 붕괴,A_INT_CASCADE
Agentic,3,A_INT_CASCADE_002,혼돈적 다중 에이전트 동역학,A_INT_CASCADE,"A_INT_CASCADE_001, A_INT_CASCADE_002, A_INT_CASCADE_003 정의가 비슷 - merge 하는게 나을지 검토 필요",KEEP_CONFIRMED_EXPERT,초기조건 민감성과 예측불가능성이 독립 기제다.,,Agentic,A_INT_CASCADE_002,혼돈적 다중 에이전트 동역학,A_INT_CASCADE
Agentic,4,A_INT_CASCADE_003,에이전트 상호작용의 불안정화 피드백 루프,A_INT_CASCADE,"A_INT_CASCADE_001, A_INT_CASCADE_002, A_INT_CASCADE_003 정의가 비슷 - merge 하는게 나을지 검토 필요",KEEP_CONFIRMED_EXPERT,되먹임에 의한 오류 증폭은 상전이·혼돈과 구별되는 연쇄 메커니즘이다.,,Agentic,A_INT_CASCADE_003,에이전트 상호작용의 불안정화 피드백 루프,A_INT_CASCADE
Agentic,5,A_INT_CASCADE_004,금융시스템 불안정,A_INT_CASCADE,,UNCHANGED,No second-round change request.,,Agentic,A_INT_CASCADE_004,금융시스템 불안정,A_INT_CASCADE
Agentic,6,A_INT_CASCADE_005,다중 에이전트 시스템 실패와 연쇄 오류 전파,A_INT_CASCADE,,UNCHANGED,No second-round change request.,,Agentic,A_INT_CASCADE_005,다중 에이전트 시스템 실패와 연쇄 오류 전파,A_INT_CASCADE
Agentic,7,A_INT_CASCADE_006,분산 에이전트 군집을 이용한 자원 고갈 공격,A_INT_CASCADE,,UNCHANGED,No second-round change request.,,Agentic,A_INT_CASCADE_006,분산 에이전트 군집을 이용한 자원 고갈 공격,A_INT_CASCADE
Agentic,8,A_INT_CASCADE_007,AI 공급망의 도구·의존성 손상,A_INT_CASCADE,General AI의 Security and Adversarial Robustness Failure로 이관,L3_REASSIGN_APPLIED,Explicit human-review transfer to G_SYS_SECADV.,L1/L2/L3 hierarchy; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_SYS_SECADV_036,AI 공급망의 도구·의존성 손상,G_SYS_SECADV
