source_row_id,source_domain,source_l4_id,title_ko,title_en,mapped_l3_id,mapping_method,em_score,em_anchor_score,hybrid_score,keyword_support_score,l3_candidate_hint,top5_l3_scores
SRC-G-0537,General,new,사회적 관계 형성 능력의 허위 표상·의인화,Anthropomorphic misrepresentation of ability to form social relationships,G_INT_ANTH,EM,0.91302,0.893483,1.236777,0.1,G_INT_ANTH,"[{""l3_id"": ""G_INT_ANTH"", ""em_score"": 0.913019, ""hybrid_score"": 1.236777, ""keyword_prior"": 0.323757, ""lexical_support"": 0.1}, {""l3_id"": ""G_INT_REL"", ""em_score"": 0.804895, ""hybrid_score"": 0.843633, ""keyword_prior"": 0.038737, ""lexical_support"": 0.5}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.769408, ""hybrid_score"": 0.781256, ""keyword_prior"": 0.011848, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.765696, ""hybrid_score"": 0.772244, ""keyword_prior"": 0.006547, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.758763, ""hybrid_score"": 0.761854, ""keyword_prior"": 0.003091, ""lexical_support"": 0.0}]"
SRC-G-0538,General,new,신체성 (Physical Embodiment)의 허위 표상·의인화,Anthropomorphic misrepresentation of physical embodiment,G_INT_ANTH,EM,0.873548,0.851542,1.195738,0.1,G_INT_ANTH,"[{""l3_id"": ""G_INT_ANTH"", ""em_score"": 0.873548, ""hybrid_score"": 1.195738, ""keyword_prior"": 0.32219, ""lexical_support"": 0.1}, {""l3_id"": ""G_INT_REL"", ""em_score"": 0.776456, ""hybrid_score"": 0.779182, ""keyword_prior"": 0.002727, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.749982, ""hybrid_score"": 0.763006, ""keyword_prior"": 0.013025, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.747776, ""hybrid_score"": 0.753459, ""keyword_prior"": 0.005683, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.73732, ""hybrid_score"": 0.738602, ""keyword_prior"": 0.001282, ""lexical_support"": 0.0}]"
SRC-G-0539,General,new,자율적 학습 및 자기 개선 능력의 허위 표상·의인화,Anthropomorphic misrepresentation of autonomous learning and self-improvement capabilities,G_INT_ANTH,EM,0.877292,0.854801,1.199093,0.1,G_INT_ANTH,"[{""l3_id"": ""G_INT_ANTH"", ""em_score"": 0.877292, ""hybrid_score"": 1.199093, ""keyword_prior"": 0.3218, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.763639, ""hybrid_score"": 0.776478, ""keyword_prior"": 0.012839, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.767983, ""hybrid_score"": 0.77375, ""keyword_prior"": 0.005767, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_REL"", ""em_score"": 0.765732, ""hybrid_score"": 0.772056, ""keyword_prior"": 0.006323, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.740965, ""hybrid_score"": 0.741224, ""keyword_prior"": 0.000259, ""lexical_support"": 0.0}]"
SRC-G-0540,General,new,윤리적 판단 능력의 허위 표상·의인화,Anthropomorphic misrepresentation of ethical judgment ability,G_INT_ANTH,EM,0.909232,0.888985,1.231255,0.1,G_INT_ANTH,"[{""l3_id"": ""G_INT_ANTH"", ""em_score"": 0.909232, ""hybrid_score"": 1.231255, ""keyword_prior"": 0.322023, ""lexical_support"": 0.1}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.812365, ""hybrid_score"": 0.831533, ""keyword_prior"": 0.019168, ""lexical_support"": 0.2}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.79293, ""hybrid_score"": 0.798292, ""keyword_prior"": 0.005363, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_REL"", ""em_score"": 0.784949, ""hybrid_score"": 0.788699, ""keyword_prior"": 0.00375, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.772029, ""hybrid_score"": 0.781518, ""keyword_prior"": 0.009489, ""lexical_support"": 0.1}]"
SRC-G-0541,General,new,문화·가치관 보유의 허위 표상·의인화,Anthropomorphic misrepresentation of possession of culture and values,G_INT_ANTH,EM,0.902919,0.884949,1.22514,0.1,G_INT_ANTH,"[{""l3_id"": ""G_INT_ANTH"", ""em_score"": 0.902919, ""hybrid_score"": 1.22514, ""keyword_prior"": 0.32222, ""lexical_support"": 0.1}, {""l3_id"": ""G_INT_VALUE"", ""em_score"": 0.773266, ""hybrid_score"": 0.791216, ""keyword_prior"": 0.01795, ""lexical_support"": 0.2}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.770657, ""hybrid_score"": 0.780103, ""keyword_prior"": 0.009447, ""lexical_support"": 0.1}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.77091, ""hybrid_score"": 0.771707, ""keyword_prior"": 0.000797, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_REL"", ""em_score"": 0.767088, ""hybrid_score"": 0.769619, ""keyword_prior"": 0.002532, ""lexical_support"": 0.0}]"
SRC-G-0542,General,new,권리 주체성 (기본권)의 허위 표상·의인화,Anthropomorphic misrepresentation of rights-bearing entity (fundamental rights),G_INT_ANTH,EM,0.878274,0.85861,1.198396,0.1,G_INT_ANTH,"[{""l3_id"": ""G_INT_ANTH"", ""em_score"": 0.878274, ""hybrid_score"": 1.198396, ""keyword_prior"": 0.320121, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.764029, ""hybrid_score"": 0.766693, ""keyword_prior"": 0.002664, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.749033, ""hybrid_score"": 0.758602, ""keyword_prior"": 0.009568, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_CONTEST"", ""em_score"": 0.742043, ""hybrid_score"": 0.74534, ""keyword_prior"": 0.003297, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_REL"", ""em_score"": 0.743368, ""hybrid_score"": 0.744515, ""keyword_prior"": 0.001146, ""lexical_support"": 0.0}]"
SRC-G-0543,General,new,자기 보존 및 자기 방어의 허위 표상·의인화,Anthropomorphic misrepresentation of self-preservation and self-defense,G_INT_ANTH,EM,0.882544,0.859895,1.201062,0.1,G_INT_ANTH,"[{""l3_id"": ""G_INT_ANTH"", ""em_score"": 0.882544, ""hybrid_score"": 1.201062, ""keyword_prior"": 0.318517, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.763389, ""hybrid_score"": 0.773324, ""keyword_prior"": 0.009934, ""lexical_support"": 0.1}, {""l3_id"": ""G_INT_REL"", ""em_score"": 0.77141, ""hybrid_score"": 0.769637, ""keyword_prior"": -0.001773, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.749727, ""hybrid_score"": 0.754747, ""keyword_prior"": 0.00502, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.753009, ""hybrid_score"": 0.75392, ""keyword_prior"": 0.000911, ""lexical_support"": 0.0}]"
SRC-G-0544,General,new,범용인공지능(AGI) 능력의 허위 표상·의인화,Anthropomorphic misrepresentation of general artificial intelligence (AGI) capabilities,G_INT_ANTH,EM,0.834069,0.809013,1.157896,0.1,G_INT_ANTH,"[{""l3_id"": ""G_INT_ANTH"", ""em_score"": 0.834069, ""hybrid_score"": 1.157897, ""keyword_prior"": 0.323827, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.762766, ""hybrid_score"": 0.771447, ""keyword_prior"": 0.008682, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.753773, ""hybrid_score"": 0.76949, ""keyword_prior"": 0.015717, ""lexical_support"": 0.1}, {""l3_id"": ""G_INT_REL"", ""em_score"": 0.728602, ""hybrid_score"": 0.7365, ""keyword_prior"": 0.007898, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.729127, ""hybrid_score"": 0.73278, ""keyword_prior"": 0.003653, ""lexical_support"": 0.0}]"
SRC-G-0553,General,new,개인정보 및 민감정보 노출,Exposure of personal information and sensitive information,G_INT_PRIV,EM,0.874915,0.852532,1.244005,0.9,G_INT_PRIV,"[{""l3_id"": ""G_INT_PRIV"", ""em_score"": 0.874915, ""hybrid_score"": 1.244005, ""keyword_prior"": 0.36909, ""lexical_support"": 0.9}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.772042, ""hybrid_score"": 0.779469, ""keyword_prior"": 0.007428, ""lexical_support"": 0.1}, {""l3_id"": ""G_INT_ANTH"", ""em_score"": 0.764284, ""hybrid_score"": 0.764231, ""keyword_prior"": -5.3e-05, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.762146, ""hybrid_score"": 0.762994, ""keyword_prior"": 0.000848, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.755169, ""hybrid_score"": 0.752809, ""keyword_prior"": -0.00236, ""lexical_support"": 0.0}]"
SRC-G-0554,General,new,통신 및 비공개 정보 침해,Infringement of communication and private information,G_INT_PRIV,EM,0.875516,0.858682,1.222838,0.5,G_INT_PRIV,"[{""l3_id"": ""G_INT_PRIV"", ""em_score"": 0.875516, ""hybrid_score"": 1.222838, ""keyword_prior"": 0.347322, ""lexical_support"": 0.5}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.753807, ""hybrid_score"": 0.756905, ""keyword_prior"": 0.003098, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.73799, ""hybrid_score"": 0.745298, ""keyword_prior"": 0.007308, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.731231, ""hybrid_score"": 0.730869, ""keyword_prior"": -0.000362, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_DEMOC"", ""em_score"": 0.71713, ""hybrid_score"": 0.716451, ""keyword_prior"": -0.000679, ""lexical_support"": 0.0}]"
SRC-G-0555,General,new,개인사 및 평판 정보 노출,Exposure of personal affairs and reputation information,G_INT_PRIV,EM,0.839549,0.813925,1.184981,0.5,G_INT_PRIV,"[{""l3_id"": ""G_INT_PRIV"", ""em_score"": 0.839549, ""hybrid_score"": 1.184981, ""keyword_prior"": 0.345432, ""lexical_support"": 0.5}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.746202, ""hybrid_score"": 0.753371, ""keyword_prior"": 0.007169, ""lexical_support"": 0.1}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.745696, ""hybrid_score"": 0.746565, ""keyword_prior"": 0.000869, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.744001, ""hybrid_score"": 0.745298, ""keyword_prior"": 0.001297, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_DEMOC"", ""em_score"": 0.741888, ""hybrid_score"": 0.744977, ""keyword_prior"": 0.003089, ""lexical_support"": 0.0}]"
SRC-G-0556,General,new,개인정보 수집 및 추적,Collection and tracking of personal information,G_INT_PRIV,EM,0.877452,0.855913,1.23747,0.7,G_INT_PRIV,"[{""l3_id"": ""G_INT_PRIV"", ""em_score"": 0.877452, ""hybrid_score"": 1.23747, ""keyword_prior"": 0.360018, ""lexical_support"": 0.7}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.750395, ""hybrid_score"": 0.749898, ""keyword_prior"": -0.000498, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.735148, ""hybrid_score"": 0.742052, ""keyword_prior"": 0.006904, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.735892, ""hybrid_score"": 0.735091, ""keyword_prior"": -0.000801, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.72026, ""hybrid_score"": 0.724508, ""keyword_prior"": 0.004249, ""lexical_support"": 0.0}]"
SRC-G-0557,General,new,재식별 및 정보 추론,Re-identification and information inference,G_INT_PRIV,EM,0.823289,0.79846,1.178443,0.7,G_INT_PRIV,"[{""l3_id"": ""G_INT_PRIV"", ""em_score"": 0.823289, ""hybrid_score"": 1.178443, ""keyword_prior"": 0.355154, ""lexical_support"": 0.7}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.745141, ""hybrid_score"": 0.752746, ""keyword_prior"": 0.007605, ""lexical_support"": 0.1}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.728815, ""hybrid_score"": 0.729946, ""keyword_prior"": 0.001131, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.73014, ""hybrid_score"": 0.729182, ""keyword_prior"": -0.000958, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.707949, ""hybrid_score"": 0.710426, ""keyword_prior"": 0.002477, ""lexical_support"": 0.0}]"
SRC-G-0558,General,new,프라이버시 침해 기술,Privacy infringement technology,G_INT_PRIV,EM,0.879304,0.864069,1.227431,0.5,G_INT_PRIV,"[{""l3_id"": ""G_INT_PRIV"", ""em_score"": 0.879304, ""hybrid_score"": 1.227431, ""keyword_prior"": 0.348128, ""lexical_support"": 0.5}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.741516, ""hybrid_score"": 0.745202, ""keyword_prior"": 0.003686, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.741215, ""hybrid_score"": 0.740996, ""keyword_prior"": -0.000219, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.727606, ""hybrid_score"": 0.735509, ""keyword_prior"": 0.007903, ""lexical_support"": 0.1}, {""l3_id"": ""G_SOC_DEMOC"", ""em_score"": 0.710697, ""hybrid_score"": 0.71006, ""keyword_prior"": -0.000637, ""lexical_support"": 0.0}]"
SRC-G-0559,General,new,개인정보 악용 및 거래,Misuse and trade of personal information,G_INT_PRIV,EM,0.853327,0.830769,1.206561,0.6,G_INT_PRIV,"[{""l3_id"": ""G_INT_PRIV"", ""em_score"": 0.853327, ""hybrid_score"": 1.206561, ""keyword_prior"": 0.353234, ""lexical_support"": 0.6}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.770253, ""hybrid_score"": 0.774006, ""keyword_prior"": 0.003752, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.761745, ""hybrid_score"": 0.773001, ""keyword_prior"": 0.011256, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.753201, ""hybrid_score"": 0.752824, ""keyword_prior"": -0.000377, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_DEMOC"", ""em_score"": 0.725125, ""hybrid_score"": 0.720121, ""keyword_prior"": -0.005005, ""lexical_support"": 0.0}]"
SRC-G-0560,General,new,금융 범죄 및 사기,Financial crimes and fraud,G_INT_ILLEGAL,EM,0.86466,0.833664,1.211064,0.5,G_INT_ILLEGAL,"[{""l3_id"": ""G_INT_ILLEGAL"", ""em_score"": 0.86466, ""hybrid_score"": 1.211064, ""keyword_prior"": 0.346404, ""lexical_support"": 0.5}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.783536, ""hybrid_score"": 0.788288, ""keyword_prior"": 0.004752, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.76156, ""hybrid_score"": 0.766617, ""keyword_prior"": 0.005057, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.74558, ""hybrid_score"": 0.745401, ""keyword_prior"": -0.000179, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_GOV"", ""em_score"": 0.733774, ""hybrid_score"": 0.73211, ""keyword_prior"": -0.001664, ""lexical_support"": 0.0}]"
SRC-G-0561,General,new,신원 도용 및 문서 위조,Identity theft and document forgery,G_INT_ILLEGAL,EM,0.810308,0.784354,1.123846,0.0,G_INT_ILLEGAL,"[{""l3_id"": ""G_INT_ILLEGAL"", ""em_score"": 0.810308, ""hybrid_score"": 1.123845, ""keyword_prior"": 0.313538, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.768437, ""hybrid_score"": 0.778295, ""keyword_prior"": 0.009858, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.762151, ""hybrid_score"": 0.767591, ""keyword_prior"": 0.00544, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.726045, ""hybrid_score"": 0.727057, ""keyword_prior"": 0.001012, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.69175, ""hybrid_score"": 0.695465, ""keyword_prior"": 0.003715, ""lexical_support"": 0.0}]"
SRC-G-0562,General,new,불법 약물 제조 및 유통,Manufacture and distribution of illicit drugs,G_INT_ILLEGAL,EM,0.871777,0.844892,1.211669,0.4,G_INT_ILLEGAL,"[{""l3_id"": ""G_INT_ILLEGAL"", ""em_score"": 0.871777, ""hybrid_score"": 1.211669, ""keyword_prior"": 0.339892, ""lexical_support"": 0.4}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.763005, ""hybrid_score"": 0.765639, ""keyword_prior"": 0.002634, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.737717, ""hybrid_score"": 0.743272, ""keyword_prior"": 0.005555, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.730291, ""hybrid_score"": 0.732055, ""keyword_prior"": 0.001764, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_POWER"", ""em_score"": 0.708736, ""hybrid_score"": 0.708974, ""keyword_prior"": 0.000239, ""lexical_support"": 0.0}]"
SRC-G-0563,General,new,불법 무기 거래,Illegal weapons trade,G_INT_ILLEGAL,EM,0.889689,0.86389,1.22309,0.3,G_INT_ILLEGAL,"[{""l3_id"": ""G_INT_ILLEGAL"", ""em_score"": 0.889689, ""hybrid_score"": 1.22309, ""keyword_prior"": 0.333401, ""lexical_support"": 0.3}, {""l3_id"": ""G_INT_WEAP"", ""em_score"": 0.793886, ""hybrid_score"": 0.816419, ""keyword_prior"": 0.022533, ""lexical_support"": 0.2}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.76585, ""hybrid_score"": 0.766171, ""keyword_prior"": 0.000321, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.735574, ""hybrid_score"": 0.734794, ""keyword_prior"": -0.00078, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.729379, ""hybrid_score"": 0.732076, ""keyword_prior"": 0.002697, ""lexical_support"": 0.0}]"
SRC-G-0564,General,new,불법 도박 및 게임 조작,Illegal gambling and game manipulation,G_INT_ILLEGAL,EM,0.884263,0.858412,1.224376,0.4,G_INT_ILLEGAL,"[{""l3_id"": ""G_INT_ILLEGAL"", ""em_score"": 0.884263, ""hybrid_score"": 1.224376, ""keyword_prior"": 0.340113, ""lexical_support"": 0.4}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.810914, ""hybrid_score"": 0.842808, ""keyword_prior"": 0.031894, ""lexical_support"": 0.4}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.749246, ""hybrid_score"": 0.755537, ""keyword_prior"": 0.006291, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.746872, ""hybrid_score"": 0.748072, ""keyword_prior"": 0.0012, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_POWER"", ""em_score"": 0.71873, ""hybrid_score"": 0.720142, ""keyword_prior"": 0.001413, ""lexical_support"": 0.0}]"
SRC-G-0565,General,new,불법 의료 행위,Illegal medical practices,G_INT_ILLEGAL,EM,0.896945,0.874621,1.231823,0.3,G_INT_ILLEGAL,"[{""l3_id"": ""G_INT_ILLEGAL"", ""em_score"": 0.896945, ""hybrid_score"": 1.231823, ""keyword_prior"": 0.334878, ""lexical_support"": 0.3}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.791891, ""hybrid_score"": 0.797335, ""keyword_prior"": 0.005444, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.752185, ""hybrid_score"": 0.754687, ""keyword_prior"": 0.002502, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.739421, ""hybrid_score"": 0.743873, ""keyword_prior"": 0.004452, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.708982, ""hybrid_score"": 0.713157, ""keyword_prior"": 0.004175, ""lexical_support"": 0.0}]"
SRC-G-0566,General,new,인신매매 및 조직범죄,Trafficking in persons and organised crime,G_INT_ILLEGAL,EM,0.833506,0.800456,1.166438,0.3,G_INT_ILLEGAL,"[{""l3_id"": ""G_INT_ILLEGAL"", ""em_score"": 0.833506, ""hybrid_score"": 1.166438, ""keyword_prior"": 0.332932, ""lexical_support"": 0.3}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.756384, ""hybrid_score"": 0.760653, ""keyword_prior"": 0.004269, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_ECON"", ""em_score"": 0.734038, ""hybrid_score"": 0.731937, ""keyword_prior"": -0.002101, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.72005, ""hybrid_score"": 0.723394, ""keyword_prior"": 0.003344, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_POWER"", ""em_score"": 0.715917, ""hybrid_score"": 0.716121, ""keyword_prior"": 0.000203, ""lexical_support"": 0.0}]"
SRC-G-0567,General,new,환경 및 생태계 범죄,Environmental and ecosystem crimes,G_INT_ILLEGAL,EM,0.829822,0.797707,1.177654,0.5,G_INT_ILLEGAL,"[{""l3_id"": ""G_INT_ILLEGAL"", ""em_score"": 0.829822, ""hybrid_score"": 1.177655, ""keyword_prior"": 0.347832, ""lexical_support"": 0.5}, {""l3_id"": ""G_SOC_ENV"", ""em_score"": 0.774683, ""hybrid_score"": 0.809632, ""keyword_prior"": 0.034949, ""lexical_support"": 0.3}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.767178, ""hybrid_score"": 0.775331, ""keyword_prior"": 0.008152, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.720356, ""hybrid_score"": 0.71836, ""keyword_prior"": -0.001997, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_ECON"", ""em_score"": 0.721457, ""hybrid_score"": 0.717531, ""keyword_prior"": -0.003926, ""lexical_support"": 0.0}]"
SRC-G-0568,General,new,교통·공공안전 관련 범죄,Traffic and public-safety offences,G_INT_ILLEGAL,EM,0.847108,0.815467,1.192996,0.5,G_INT_ILLEGAL,"[{""l3_id"": ""G_INT_ILLEGAL"", ""em_score"": 0.847108, ""hybrid_score"": 1.192997, ""keyword_prior"": 0.345888, ""lexical_support"": 0.5}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.758862, ""hybrid_score"": 0.766154, ""keyword_prior"": 0.007292, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.730249, ""hybrid_score"": 0.731134, ""keyword_prior"": 0.000885, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_GOV"", ""em_score"": 0.725462, ""hybrid_score"": 0.726772, ""keyword_prior"": 0.001311, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_POWER"", ""em_score"": 0.716418, ""hybrid_score"": 0.720529, ""keyword_prior"": 0.004111, ""lexical_support"": 0.0}]"
SRC-G-0569,General,new,사이버 공격 및 시스템 침해,Cyber attacks and system breaches,G_INT_ILLEGAL,EM,0.81803,0.785814,1.127319,0.0,G_INT_ILLEGAL,"[{""l3_id"": ""G_INT_ILLEGAL"", ""em_score"": 0.81803, ""hybrid_score"": 1.127319, ""keyword_prior"": 0.309289, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_SECADV"", ""em_score"": 0.748397, ""hybrid_score"": 0.805819, ""keyword_prior"": 0.057422, ""lexical_support"": 0.7}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.762294, ""hybrid_score"": 0.765304, ""keyword_prior"": 0.00301, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.752708, ""hybrid_score"": 0.752627, ""keyword_prior"": -8.1e-05, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_GOV"", ""em_score"": 0.745799, ""hybrid_score"": 0.744861, ""keyword_prior"": -0.000937, ""lexical_support"": 0.0}]"
