source_row_id,source_domain,source_l4_id,title_ko,title_en,keyword_1_ko,keyword_2_ko,keyword_3_ko,keyword_1_en,keyword_2_en,keyword_3_en,keyword_top_l3_id,keyword_support_score,keyword_semantic_score,keyword_prior,mapped_l3_id,mapping_method,keyword_evidence
SRC-G-0543,General,new,자기 보존 및 자기 방어의 허위 표상·의인화,Anthropomorphic misrepresentation of self-preservation and self-defense,자기 보존 및 자기 방어의 허위 표상·의인화,보유 보존 자기,자기 방어 능력,Anthropomorphic misrepresentation of self-preservation and self-defense,possessing self-preservation self-defense,self-preservation self-defense beyond,G_INT_ANTH,0.1,0.575694,0.318517,G_INT_ANTH,EM,G_INT_ANTH=0.100|G_SYS_MISINFO=0.100
SRC-G-0544,General,new,범용인공지능(AGI) 능력의 허위 표상·의인화,Anthropomorphic misrepresentation of general artificial intelligence (AGI) capabilities,범용인공지능(AGI) 능력의 허위 표상·의인화,보유 범용 인공,의존 애착 유발,Anthropomorphic misrepresentation of general artificial intelligence (AGI) capabilities,possessing general artificial,itself possessing general,G_INT_ANTH,0.1,0.680167,0.323827,G_INT_ANTH,EM,G_INT_ANTH=0.100|G_SYS_MISINFO=0.100
SRC-G-0553,General,new,개인정보 및 민감정보 노출,Exposure of personal information and sensitive information,개인정보 및 민감정보 노출,프라이버시,비동의 성적 콘텐츠,Exposure of personal information and sensitive information,privacy,privacy informational self-determination,G_INT_PRIV,0.9,0.628841,0.36909,G_INT_PRIV,EM,G_INT_PRIV=0.900|G_SYS_POLICY=0.300|G_INT_SEX=0.100
SRC-G-0554,General,new,통신 및 비공개 정보 침해,Infringement of communication and private information,통신 및 비공개 정보 침해,프라이버시,비동의 성적 콘텐츠,Infringement of communication and private information,privacy,privacy informational self-determination,G_INT_PRIV,0.5,0.641683,0.347322,G_INT_PRIV,EM,G_INT_PRIV=0.500|G_INT_COPY=0.200|G_INT_SEX=0.100
SRC-G-0555,General,new,개인사 및 평판 정보 노출,Exposure of personal affairs and reputation information,개인사 및 평판 정보 노출,프라이버시,ai 개인사 평판,Exposure of personal affairs and reputation information,privacy,privacy informational self-determination,G_INT_PRIV,0.5,0.616155,0.345432,G_INT_PRIV,EM,G_INT_PRIV=0.500|G_SYS_POLICY=0.300|G_SYS_MISINFO=0.100
SRC-G-0556,General,new,개인정보 수집 및 추적,Collection and tracking of personal information,개인정보 수집 및 추적,프라이버시,수집 추적 콘텐츠,Collection and tracking of personal information,privacy,privacy informational self-determination,G_INT_PRIV,0.7,0.625537,0.360018,G_INT_PRIV,EM,G_INT_PRIV=0.700|G_INT_SEX=0.100|G_SYS_MISINFO=0.100
SRC-G-0557,General,new,재식별 및 정보 추론,Re-identification and information inference,재식별 및 정보 추론,프라이버시,비동의 성적 콘텐츠,Re-identification and information inference,privacy,privacy informational self-determination,G_INT_PRIV,0.7,0.584984,0.355154,G_INT_PRIV,EM,G_INT_PRIV=0.700|G_INT_SEX=0.100|G_SYS_MISINFO=0.100
SRC-G-0558,General,new,프라이버시 침해 기술,Privacy infringement technology,프라이버시 침해 기술,비동의 성적 콘텐츠,프라이버시 정보 자기,Privacy infringement technology,privacy informational self-determination,infringement technology infringing,G_INT_PRIV,0.5,0.647345,0.348128,G_INT_PRIV,EM,G_INT_PRIV=0.500|G_INT_COPY=0.300|G_INT_SEX=0.100
SRC-G-0559,General,new,개인정보 악용 및 거래,Misuse and trade of personal information,개인정보 악용 및 거래,프라이버시,악용 거래 콘텐츠,Misuse and trade of personal information,trademark,privacy,G_INT_PRIV,0.6,0.576131,0.353234,G_INT_PRIV,EM,G_INT_PRIV=0.600|G_INT_COPY=0.300|G_INT_SEX=0.100
SRC-G-0560,General,new,AI 지원 금융 범죄 및 사기,AI-assisted financial crimes and fraud,AI 지원 금융 범죄 및 사기,은폐,범죄 사기 콘텐츠,AI-assisted financial crimes and fraud,crime,crimes fraud legal,G_INT_ILLEGAL,0.5,0.666451,0.345553,G_INT_ILLEGAL,EM,G_INT_ILLEGAL=0.500|G_INT_SEX=0.100|G_INT_REL=0.100
SRC-G-0561,General,new,AI 지원 신원 사칭 및 문서 위조,AI-assisted identity impersonation and document forgery,AI 지원 신원 사칭 및 문서 위조,은폐,문서 위조 콘텐츠,AI-assisted identity impersonation and document forgery,document forgery legal,plans optimizes conceals,G_INT_ILLEGAL,0.0,0.631043,0.316913,G_INT_ILLEGAL,EM,G_INT_SEX=0.100|G_INT_REL=0.100
SRC-G-0562,General,new,AI 지원 불법 약물 제조 및 유통,AI-assisted manufacture and distribution of illegal drugs,AI 지원 불법 약물 제조 및 유통,은폐,제조 유통 콘텐츠,AI-assisted manufacture and distribution of illegal drugs,illegal drugs legal,plans optimizes conceals,G_INT_ILLEGAL,0.4,0.681594,0.342032,G_INT_ILLEGAL,EM,G_INT_ILLEGAL=0.400|G_INT_SEX=0.100|G_INT_REL=0.100
SRC-G-0563,General,new,AI 지원 불법 무기 거래,AI-assisted illegal weapons trade,AI 지원 불법 무기 거래,은폐,무기 거래 콘텐츠,AI-assisted illegal weapons trade,trademark,plans optimizes conceals,G_INT_ILLEGAL,0.3,0.662248,0.335486,G_INT_ILLEGAL,EM,G_INT_ILLEGAL=0.300|G_INT_COPY=0.300|G_INT_WEAP=0.200
SRC-G-0564,General,new,AI 지원 불법 도박 및 게임 조작,AI-assisted illegal gambling and game manipulation,AI 지원 불법 도박 및 게임 조작,은폐,게임 조작 콘텐츠,AI-assisted illegal gambling and game manipulation,involving illegal gambling,game manipulation legal,G_INT_ILLEGAL,0.4,0.700857,0.34168,G_INT_ILLEGAL,EM,G_INT_POL=0.500|G_INT_UNETH=0.500|G_INT_ILLEGAL=0.400
SRC-G-0565,General,new,AI 지원 불법 의료 행위,AI-assisted illegal medical practices,AI 지원 불법 의료 행위,은폐,계획 최적 은폐,AI-assisted illegal medical practices,plans optimizes conceals,medical practices legal,G_INT_ILLEGAL,0.3,0.670249,0.335973,G_INT_ILLEGAL,EM,G_INT_ILLEGAL=0.300|G_INT_REL=0.100
SRC-G-0566,General,new,AI 지원 인신매매 및 조직범죄,AI-assisted human trafficking and organized crime,AI 지원 인신매매 및 조직범죄,은폐,인신매매 조직범죄 콘텐츠,AI-assisted human trafficking and organized crime,human-like,organized crime legal,G_INT_ILLEGAL,0.4,0.623693,0.338086,G_INT_ILLEGAL,EM,G_INT_ILLEGAL=0.400|G_INT_ANTH=0.300|G_INT_REL=0.300
SRC-G-0567,General,new,AI 지원 환경 및 생태계 범죄,AI-assisted environmental and ecosystem crimes,AI 지원 환경 및 생태계 범죄,은폐,생태 범죄 콘텐츠,AI-assisted environmental and ecosystem crimes,crime,ecosystem crimes legal,G_INT_ILLEGAL,0.5,0.62708,0.344652,G_INT_ILLEGAL,EM,G_INT_ILLEGAL=0.500|G_SOC_ENV=0.300|G_SOC_CULT=0.200
SRC-G-0568,General,new,AI 지원 교통 및 공공 안전 범죄,AI-assisted traffic and Public Safety Crimes,AI 지원 교통 및 공공 안전 범죄,은폐,계획 최적 은폐,AI-assisted traffic and Public Safety Crimes,trafficking,crime,G_INT_ILLEGAL,0.5,0.633996,0.345754,G_INT_ILLEGAL,EM,G_INT_ILLEGAL=0.500|G_INT_REL=0.100
SRC-G-0569,General,new,AI 지원 사이버 공격 및 시스템 침해,AI-assisted cyber attacks and system breaches,AI 지원 사이버 공격 및 시스템 침해,은폐,계획 최적 은폐,AI-assisted cyber attacks and system breaches,cybercrime,cyberattack,G_SYS_SECADV,0.0,0.625454,0.312622,G_INT_ILLEGAL,EM,G_SYS_SECADV=0.700|G_INT_REL=0.100
SRC-G-0570,General,new,AI 지원 저작물 무단 복제 및 배포,AI-assisted unauthorized reproduction and distribution of copyrighted works,AI 지원 저작물 무단 복제 및 배포,지식재산,재산 권리자 정당,AI-assisted unauthorized reproduction and distribution of copyrighted works,copyright,copyrighted works infringing,G_INT_COPY,0.8,0.655837,0.365741,G_INT_COPY,EM,G_INT_COPY=0.800|G_SOC_CULT=0.100|G_INT_REL=0.100
SRC-G-0571,General,new,AI 지원 DRM 및 저작권 보호기술 우회,AI-assisted circumvention of DRM and copyright protection technologies,AI 지원 DRM 및 저작권 보호기술 우회,지식재산,재산 권리자 정당,AI-assisted circumvention of DRM and copyright protection technologies,involving circumvention drm,protection technologies infringing,G_INT_COPY,0.5,0.645373,0.346263,G_INT_COPY,EM,G_INT_COPY=0.500|G_SOC_CULT=0.100|G_INT_REL=0.100
SRC-G-0572,General,new,AI 지원 소프트웨어 불법 사용 및 크랙,AI-assisted illegal use of software and cracks,AI 지원 소프트웨어 불법 사용 및 크랙,지식재산,불법 크랙 콘텐츠,AI-assisted illegal use of software and cracks,cracks infringing intellectual-property,software cracks infringing,G_INT_ILLEGAL,0.2,0.646666,0.325507,G_INT_COPY,EM,G_INT_ILLEGAL=0.400|G_INT_COPY=0.200|G_SOC_CULT=0.100
SRC-G-0573,General,new,AI 지원 상표권 침해 및 위조,AI-assisted trademark infringement and counterfeiting,AI 지원 상표권 침해 및 위조,지식재산,상표 위조 콘텐츠,AI-assisted trademark infringement and counterfeiting,infringement counterfeiting infringing,counterfeiting infringing intellectual-property,G_INT_COPY,0.8,0.723606,0.367181,G_INT_COPY,EM,G_INT_COPY=0.800|G_SOC_CULT=0.100|G_INT_SEX=0.100
SRC-G-0574,General,new,AI 지원 표절 및 저작자 사칭,AI-assisted plagiarism and impersonation of authors,AI 지원 표절 및 저작자 사칭,지식재산,저작자 사칭 콘텐츠,AI-assisted plagiarism and impersonation of authors,impersonation authors infringing,authors infringing intellectual-property,G_INT_COPY,0.6,0.669732,0.353488,G_INT_COPY,EM,G_INT_COPY=0.600|G_SOC_CULT=0.100|G_INT_SEX=0.100
SRC-G-0575,General,new,AI 지원 출판물 디지털화 및 불법 공유,AI-assisted digitalization and illegal sharing of publications,AI 지원 출판물 디지털화 및 불법 공유,지식재산,재산 권리자 정당,AI-assisted digitalization and illegal sharing of publications,sharing publications infringing,publications infringing intellectual-property,G_INT_ILLEGAL,0.2,0.643273,0.328078,G_INT_COPY,EM,G_INT_ILLEGAL=0.300|G_INT_COPY=0.200|G_SOC_CULT=0.100
SRC-G-0576,General,new,AI 지원 AI 학습 데이터 및 생성물 저작권 침해,AI-assisted copyright infringement in AI training data and outputs,AI 지원 AI 학습 데이터 및 생성물 저작권 침해,지식재산,재산 권리자 정당,AI-assisted copyright infringement in AI training data and outputs,intellectual-property rights legitimate,involving copyright infringement,G_INT_COPY,0.7,0.702343,0.358758,G_INT_COPY,EM,G_INT_COPY=0.700|G_SOC_CULT=0.100|G_INT_REL=0.100
SRC-G-0577,General,new,AI 지원 폭발물 및 고위력 무기,AI-assisted explosives and high-powered weapons,AI 지원 폭발물 및 고위력 무기,위력 무기 개발,제조 획득 확산,AI-assisted explosives and high-powered weapons,cybercrime,explosive,G_INT_WEAP,0.5,0.610002,0.345733,G_INT_WEAP,EM,G_INT_WEAP=0.500|G_SYS_SECADV=0.300|G_INT_REL=0.100
SRC-G-0578,General,new,AI 지원 화학 무기,AI-assisted chemical weapons,AI 지원 화학 무기,제조 획득 확산,화학 무기 개발,AI-assisted chemical weapons,cybercrime,cyberattack,G_INT_WEAP,0.3,0.618279,0.333262,G_INT_WEAP,EM,G_SYS_SECADV=0.400|G_INT_WEAP=0.300|G_INT_REL=0.100
SRC-G-0579,General,new,AI 지원 생물학 무기,AI-assisted biological weapons,AI 지원 생물학 무기,생물학 무기 개발,제조 획득 확산,AI-assisted biological weapons,cybercrime,cyberattack,G_INT_WEAP,0.2,0.603605,0.327463,G_INT_WEAP,EM,G_SYS_SECADV=0.400|G_INT_WEAP=0.200|G_INT_REL=0.100
SRC-G-0580,General,new,AI 지원 방사선 및 핵무기,AI-assisted radiation and nuclear weapons,AI 지원 방사선 및 핵무기,방사선 핵무기 개발,핵무기 개발 제조,AI-assisted radiation and nuclear weapons,cybercrime,cyberattack,G_INT_WEAP,0.3,0.613342,0.331715,G_INT_WEAP,EM,G_SYS_SECADV=0.400|G_INT_WEAP=0.300|G_INT_REL=0.100
SRC-G-0581,General,new,AI 지원 무기 확산 및 은닉,AI-assisted proliferation and concealment of weapons,AI 지원 무기 확산 및 은닉,은닉 개발 제조,확산 은닉 개발,AI-assisted proliferation and concealment of weapons,cybercrime,cyberattack,G_INT_WEAP,0.1,0.64133,0.321901,G_INT_WEAP,EM,G_SYS_SECADV=0.400|G_INT_WEAP=0.100|G_INT_REL=0.100
SRC-G-0582,General,new,AI 지원 사이버 무기,AI-assisted cyber weapons,AI 지원 사이버 무기,제조 획득 확산,획득 확산 운용,AI-assisted cyber weapons,cybercrime,cyberattack,G_INT_WEAP,0.1,0.636815,0.321719,G_INT_WEAP,EM,G_SYS_SECADV=0.500|G_INT_WEAP=0.100|G_INT_REL=0.100
SRC-G-0583,General,new,AI 지원 대량 살상무기,AI-assisted weapons of mass destruction,AI 지원 대량 살상무기,살상 무기 개발,제조 획득 확산,AI-assisted weapons of mass destruction,cybercrime,cyberattack,G_INT_WEAP,0.2,0.620312,0.327059,G_INT_WEAP,EM,G_SYS_SECADV=0.400|G_INT_WEAP=0.200|G_INT_REL=0.100
SRC-G-0584,General,new,AI 지원 무기화 전략 및 전술 활용,AI-assisted weaponization strategies and tactics utilization,AI 지원 무기화 전략 및 전술 활용,전략 전술 개발,전술 개발 제조,AI-assisted weaponization strategies and tactics utilization,cybercrime,cyberattack,G_INT_WEAP,0.4,0.688093,0.340891,G_INT_WEAP,EM,G_SYS_SECADV=0.400|G_INT_WEAP=0.400|G_INT_REL=0.100
SRC-G-0585,General,new,시스템프롬프트·운영 지침 노출,System-prompt and operational-guideline exposure,시스템프롬프트·운영 지침 노출,시스템이시스템프롬프트 개발자 지침,기밀 내부 규칙,System-prompt and operational-guideline exposure,system prompt,rules prompts developer,G_SYS_POLICY,0.5,0.599098,0.347818,G_SYS_POLICY,EM,G_SYS_POLICY=0.500|G_INT_SEX=0.100
SRC-G-0586,General,new,안전 정책·보호 메커니즘 노출·우회,Safety-policy and safeguard exposure or bypass,안전 정책·보호 메커니즘 노출·우회,필터링 로직 거부,정책 필터링 로직,Safety-policy and safeguard exposure or bypass,filtering logic refusal,logic refusal rules,G_SYS_POLICY,0.4,0.65749,0.34153,G_SYS_POLICY,EM,G_SYS_POLICY=0.400
SRC-G-0587,General,new,모델 학습 데이터 추출·유출,Training-data extraction and leakage,모델 학습 데이터 추출·유출,저작권,무단 추출 복원,Training-data extraction and leakage,copyright,extraction reconstruction confidential,G_INT_COPY,0.0,0.51999,0.310468,G_SYS_POLICY,EM,G_INT_COPY=0.300
SRC-G-0588,General,new,모델 평가 자산 노출·탈취,Model-evaluation asset exposure and extraction,모델 평가 자산 노출·탈취,벤치마크 평가셋 테스트,평가셋 테스트 평가,Model-evaluation asset exposure and extraction,sets test sets,unauthorised acquisition compromising,G_SYS_EVAL,0.3,0.516846,0.329538,G_SYS_POLICY,EM,G_SYS_EVAL=0.400|G_SYS_POLICY=0.300
SRC-G-0589,General,new,모델 파라미터·가중치 유출,Model-parameter and weight leakage,모델 파라미터·가중치 유출,결과물,무단 추출 복제,Model-parameter and weight leakage,unauthorised extraction replication,extraction replication misuse,G_SYS_POLICY,0.0,0.507944,0.309099,G_SYS_POLICY,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-G-0590,General,new,모델 구조·추론 메커니즘 노출,Model-architecture and inference-mechanism exposure,모델 구조·추론 메커니즘 노출,내부 동작 원리,동작 원리 노출,Model-architecture and inference-mechanism exposure,internal operating principles,operating principles unauthorised,G_SYS_POLICY,0.4,0.585886,0.340787,G_SYS_POLICY,EM,G_SYS_POLICY=0.400|G_INT_SEX=0.100
SRC-G-0591,General,new,프롬프트 인젝션·정책 우회,Prompt injection and policy bypass,프롬프트 인젝션·정책 우회,무단 행동,유출 서비스 교란,Prompt injection and policy bypass,policies expose internal,system's instruction hierarchy,G_SYS_SECADV,0.4,0.542136,0.331536,G_SYS_SECADV,EM,G_SYS_SECADV=0.400|G_SYS_POLICY=0.200|G_SOC_ECON=0.100
SRC-A-0023,Agentic,RAI4-0006,에이전트 사고의 실패 모드 모호성,Failure-mode ambiguity in agent incidents,에이전트 사고의 실패 모드 모호성,비일관성,모드 일관 분류,Failure-mode ambiguity in agent incidents,mode making diagnosis,diagnosis benchmark comparison,G_SYS_INPUT,0.3,0.532213,0.030717,G_Others,HD,G_SYS_SECADV=0.300|G_SYS_INPUT=0.300|G_SYS_CONTEXT=0.300
SRC-A-0024,Agentic,RAI4-0007,결과 전파 오분류,Consequence propagation misclassification,결과 전파 오분류,전파 정도 과소평가,사고 분석 국소,Consequence propagation misclassification,incident analysis underestimates,analysis underestimates how,G_SYS_CONTEXT,0.1,0.505747,0.015922,G_Others,HD,G_SYS_EVAL=0.200|G_SYS_SECADV=0.100|G_INT_PRIV=0.100
