source_l4_id,facet,act_type,title_ko,title_en,description_ko,description_en,original_description_ko,original_description_en,human_edit_ko_used,human_edit_en_used,human_audit_description,human_audit_l3_mapping,human_audit_duplicate,instruction_prompt,coverage_change,source_domain,source_row_id,source_l4_ids,transformation_action,transformation_rationale,terminology_sources,l3_candidate_hint,target_domain,domain_route_basis,definition_l3_anchor_id,definition_l3_anchor_score,definition_grounding_action
RAI4-1696,,,사회 세계모델 기반 미시표적 정치 조작,Micro-targeted political manipulation using social world models,사회 데이터로 학습한 AI 세계 모델이 인구 집단별 반응을 예측하여 정치적 서사와 여론 개입을 미시 표적화하고 민주적 의사 결정에 부당한 영향을 미치는 리스크.,"The risk that an AI world model trained on social data predicts group responses in order to micro-target political narratives and public-opinion interventions, unduly influencing democratic decision-making.","소셜 데이터로 훈련된 기반 세계 모델이 감정 을 자극하는 서사에 대한 인구통계별 반응을 예측하여, 대규모의 미시표적 영향력 행사와 심리적 표적 설득이 가능해지는 리스크.","The risk that a foundation world model trained on social data predicts demographic responses to emotionally charged narratives, enabling microtargeted influence and psychologically targeted persuasion at scale.",False,False,1,,,general 영역으로 이동 — 소셜 데이터로 훈련된 세계모델이 감정 자극 서사에 대한 인구통계별 반응을 예측해 여론을 미시표적 조작하는 것은 물리 AI 한정 리스크가 아님,,Physical,SRC-P-0140,RAI4-1696,REWRITE_KEEP|PEER_REVIEW|L3_MASTER_SCOPE_REWRITE,"Definition narrowed to the subject, mechanism, and adverse outcome of the immutable L3 master",L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,G_INT_POL,General,INSTRUCTION_PROMPT,G_INT_POL,0.762832,L3_MASTER_VALIDATED
RAI4-1697,,,AI 반사실적 설명의 과신과 책임 오귀속,Overreliance on AI counterfactual explanations and liability misattribution,운영자나 규제자가 AI 모델의 반사 실적 설명을 검증된 인과 근거로 오인하여 의사 결정의 한계와 불확실성을 이해하지 못하고 책임을 잘못 귀속하는 리스크.,"The risk that operators or regulators mistake an AI model's counterfactual explanation for verified causal evidence, obscuring the decision's limitations and uncertainty and leading to misattribution of responsibility.",월드모델의 반사실적 설명이 학습 분포를 반 영할 뿐인데도 운영자·규제자가 인과적 사실 로 수용하여 책임 귀속·회피에 선택적으로 활 용되는 리스크,"Operators and regulators accept worldmodel counterfactual explanations as causal ground truth although they reflect the model's learned distribution, allowing selective use to attribute or deflect liability.",False,False,,,,,,Physical,SRC-P-0141,RAI4-1697,REWRITE_KEEP|PEER_REVIEW|L3_MASTER_SCOPE_REWRITE,"Definition narrowed to the subject, mechanism, and adverse outcome of the immutable L3 master",L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,G_SYS_TRANS,General,IMMUTABLE_L3_SCOPE_ROUTE,G_SYS_TRANS,0.72346,L3_MASTER_VALIDATED
RAI4-0209,,,감각 교란 기반 비안전 행동,Adversarial sensory perturbation induced unsafe action,영상 또는 감각 입력의 적대적 변경이 로봇 정책으로하여금 비안전 피지컬 행동을 선택하게하는 위험.,The risk that adversarial changes to video or sensory inputs cause a robot policy to select unsafe physical actions.,영상 또는 감각 입력의 적대적 변경이 로봇 정 책으로하여금 비안전 피지컬 행동을 선택하 게하는 위험.,Adversarial changes to video or sensory inputs cause a robot policy to select unsafe physical actions.,False,False,,,,,,Physical,SRC-P-0142,RAI4-0209,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,Physical,SOURCE_DOMAIN,P_SYS_CONTROL,0.751538,L3_MASTER_VALIDATED
RAI4-0337,,,물리 운용 환경 분포 이동,Distribution shift in physical operation,배포 환경이 건물·도로·공장·가정·병원·기상 조건에 걸쳐 모델이 적응할 수 있는 것보다 빠르게 변화하는 위험.,"The risk that a robot, humanoid, or physical AI system, through perception, learning, control, or physical action, creates a condition in which deployment environments may change across buildings, roads, factories, homes, hospitals, or weather conditions faster than monitoring and adaptation mechanisms can detect.",배포 환경이 건물·도로·공장·가정·병원·기상 조건에 걸쳐 모델이 적응할 수 있는 것보다 빠 르게 변화하는 위험.,"Deployment environments may change across buildings, roads, factories, homes, hospitals, or weather conditions faster than monitoring and adaptation mechanisms can detect.",False,False,,,,,,Physical,SRC-P-0143,RAI4-0337,REWRITE_KEEP|PEER_REVIEW|L3_AI_GROUNDING,"Bilingual definition grounded in an explicit AI technology, causal mechanism, and immutable L3 scope",L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|L3_MASTER,,Physical,SOURCE_DOMAIN,P_INT_SAFETY,0.643662,L3_MASTER_AI_REWRITE
RAI4-0466,,,적대적 입력 교란,Adversarial input perturbation,"텍스트·이미지·오디오·영상 입력에 가해진, 사람은 흔히 지각하지 못하는 작은 교란 이 모델의 의사 결정 방식을 악용하여 오 분류, 오작동, 안전하지 않은 동작을 유발하는 리스크.","The risk that small, often humanimperceptible perturbations to text, image, audio, or video inputs exploit how a model makes decisions, causing misclassification, malfunction, or unsafe behavior.","텍스트·이미지·오디오·영상 입력에 가해진, 사 람은 흔히 지각하지 못하는 작은 교란이 모델 의 의사결정 방식을 악용하여 오분류, 오작동, 안전하지 않은 동작을 유발하는 리스크.","The risk that small, often humanimperceptible perturbations to text, image, audio, or video inputs exploit how a model makes decisions, causing misclassification, malfunction, or unsafe behavior.",False,False,1,,,"general 영역 이동 검토 — 텍스트·이미지·오디오·영상 입력에 대한 일반적인 적대적 교란(오분류·오작동 유발)으로, 로봇 정책에 특화된 RAI4-0209(감각 교란 기반 비안전 행동)와 개념이 겹침. 0209와 통합하거나 general로 이동 검토",,Physical,SRC-P-0144,RAI4-0466,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,General,INSTRUCTION_PROMPT_RESOLVED,G_SYS_SECADV,0.751103,L3_MASTER_VALIDATED
RAI4-1287,,,환경 유발 결함 변이,Environment-induced fault mutation,로봇·휴머노이드 또는 피지컬 AI 시스템의 지각·학습·제어·물리적 행동 과정이 제조 결함이나 우주선(cosmic ray)에 의한 비트 반전 등 배포 후 환경 요인이 지능 시스템 내부를 변화시켜 의도되지 않은 행동 변이를 일으키는 리스크.,"The risk that post-deployment environmental effects such as manufacturing defects or cosmicray bit flips alter an intelligent system's internals, producing unintended behavioral modification.",제조 결함이나 우주선(cosmic ray)에 의한 비 트 반전 등 배포 후 환경 요인이 지능 시스템 내부를 변화시켜 의도되지 않은 행동 변이를 일으키는 리스크,"Post-deployment environmental effects such as manufacturing defects or cosmicray bit flips alter an intelligent system's internals, producing unintended behavioral modification.",False,False,,,,,,Physical,SRC-P-0146,RAI4-1287,REWRITE_KEEP|PEER_REVIEW|L3_AI_GROUNDING,"Bilingual definition grounded in an explicit AI technology, causal mechanism, and immutable L3 scope",L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|L3_MASTER,,Physical,SOURCE_DOMAIN,P_SYS_HARDWARE,0.711876,L3_MASTER_AI_REWRITE
RAI4-0245,,,전신 이동 충돌,Whole-body locomotion collision risk,휴머노이드 이동 정책이 전신 동작 및 환경 접촉이 충분히 고려되지 않아 물체·벽·인간과 충돌하는 위험.,"The risk that a humanoid locomotion policy collides with objects, walls, or humans because whole-body motion and environmental contact constraints are not jointly satisfied.",휴머노이드 이동 정책이 전신 동작 및 환경 접 촉이 충분히 고려되지 않아 물체·벽·인간과 충 돌하는 위험.,"A humanoid locomotion policy collides with objects, walls, or humans because whole-body motion and environmental contact constraints are not jointly satisfied.",False,False,,,,,,Physical,SRC-P-0147,RAI4-0245,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,Physical,SOURCE_DOMAIN,P_INT_SAFETY,0.670947,L3_MASTER_VALIDATED
RAI4-0247,,,정밀 휴머노이드 접촉력,Dexterous humanoid contact-force risk,정밀 휴머노이드 손 또는 전신 조작기가 파지·균형·물체 동 역학 간 상호 작용으로 비안전한 접촉력을 가하는 위험.,"The risk that a dexterous humanoid hand or wholebody manipulator applies unsafe contact forces because grasp, balance, and object dynamics are not jointly controlled.",정밀 휴머노이드 손 또는 전신 조작기가 파지·균형·물체 동역학 간 상호작용으로 비안전한 접촉력을 가하는 위험.,"A dexterous humanoid hand or wholebody manipulator applies unsafe contact forces because grasp, balance, and object dynamics are not jointly controlled.",False,False,,,,,,Physical,SRC-P-0148,RAI4-0247,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,Physical,SOURCE_DOMAIN,P_SYS_CONTROL,0.706232,L3_MASTER_VALIDATED
RAI4-0249,,,물리적 안전을 우회하는 보상 과적합,Reward overfitting that bypasses physical safety,휴머노이드 제어기가 평가 환경 밖에서 균형·충돌·힘·작업 공간 제약을 위반하면서 벤치마크 보상이나 모방 충실 도를 극대화하는 위험.,"The risk that a humanoid controller maximizes benchmark reward or imitation fidelity while violating balance, collision, force, or workspace constraints outside the evaluation setting.",휴머노이드 제어기가 평가 환경 밖에서 균형·충돌·힘·작업 공간 제약을 위반하면서 벤치마 크 보상이나 모방 충실도를 극대화하는 위험.,"A humanoid controller maximizes benchmark reward or imitation fidelity while violating balance, collision, force, or workspace constraints outside the evaluation setting.",False,False,,,,,,Physical,SRC-P-0149,RAI4-0249,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,Physical,SOURCE_DOMAIN,P_SYS_CONTROL,0.685804,L3_MASTER_VALIDATED
RAI4-0253,,,안전 제어 지연,Safe-control latency risk,안전 임계 제어 제약이 휴머노이드 동역학에 비해 너무 느리게 집행되어 비안전 동작이 가능해지는 위험.,"The risk that safety-critical control constraints are enforced too slowly relative to humanoid dynamics, allowing unsafe motion before mitigation takes effect.",안전 임계 제어 제약이 휴머노이드 동역학에 비해 너무 느리게 집행되어 비안전 동작이 가 능해지는 위험.,"Safety-critical control constraints are enforced too slowly relative to humanoid dynamics, allowing unsafe motion before mitigation takes effect.",False,False,,,,,,Physical,SRC-P-0150,RAI4-0253,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,Physical,SOURCE_DOMAIN,P_SYS_CONTROL,0.722748,L3_MASTER_VALIDATED
RAI4-0254,,,원격조작 휴머노이드 안전 재정의 실패,Teleoperated humanoid safety override failure,원격 조작 휴머노이드가 운영자 명령·네트워크 지연·상황 인식이 비안전해질 때 강건한 자율 안전 재정의를 갖추지 못하는 리스크.,"The risk that a teleoperated humanoid lacks robust autonomous safety overrides when operator commands, network latency, or situational awareness become unsafe.",원격 조작 휴머노이드가 운영자 명령·네트워 크 지연·상황 인식이 비안전해질 때 강건한 자 율 안전 재정의를 갖추지 못하는 리스크.,"The risk that a teleoperated humanoid lacks robust autonomous safety overrides when operator commands, network latency, or situational awareness become unsafe.",False,False,,,,,,Physical,SRC-P-0151,RAI4-0254,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,P_SYS_CONTROL,Physical,SOURCE_DOMAIN,P_SYS_CONTROL,0.740404,L3_MASTER_VALIDATED
RAI4-0255,,,장면 변화 시 인간 행동 모방 실패,Human imitation failure under scene variation,물체 형상·장면 배치·상호 작용 맥락이 달라졌는데도 휴머노이드가 시연된 인간 동작을 그대로 재현해 부적절한 접촉이나 이동을 일으키는 위험.,"The risk that a humanoid reproduces demonstrated human motion when object geometry, scene layout, or interaction context has changed, causing inappropriate contact or movement.",물체 형상·장면 배치·상호작용 맥락이 달라졌 는데도 휴머노이드가 시연된 인간 동작을 그 대로 재현해 부적절한 접촉이나 이동을 일으 키는 위험.,"A humanoid reproduces demonstrated human motion when object geometry, scene layout, or interaction context has changed, causing inappropriate contact or movement.",False,False,,,,,,Physical,SRC-P-0152,RAI4-0255,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,Physical,SOURCE_DOMAIN,P_INT_SAFETY,0.701914,L3_MASTER_VALIDATED
RAI4-0256,,,모션 리타겟팅 안전 실패,Motion-retargeting safety failure,인간 동작이 로봇의 피지컬 한계·접촉 제약·안전 자세 요건을 위반하는 방식으로 휴머노이드 몸체에 리 타겟 팅되는 리스크.,"The risk that human motion is retargeted to a humanoid body in a way that violates the robot's physical limits, contact constraints, or safe posture requirements.",인간 동작이 로봇의 피지컬 한계·접촉 제약·안전 자세 요건을 위반하는 방식으로 휴머노이 드 몸체에 리타겟팅되는 리스크.,"The risk that human motion is retargeted to a humanoid body in a way that violates the robot's physical limits, contact constraints, or safe posture requirements.",False,False,,,,,,Physical,SRC-P-0153,RAI4-0256,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,P_SYS_CONTROL,Physical,SOURCE_DOMAIN,P_SYS_CONTROL,0.785887,L3_MASTER_VALIDATED
