source_row_id,source_domain,allowed_l3_ids,candidate_constraint_reason
SRC-G-0386,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0387,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0388,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0389,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0390,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0391,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0392,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0393,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0395,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,CURATED_SOURCE_MECHANISM_PRIOR:G_SOC_CULT|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0396,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0397,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0398,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0399,General,G_INT_VALUE|G_INT_POL|G_INT_PRIV|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0400,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0401,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_SECADV|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0402,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0403,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0404,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0405,General,G_INT_ALLOC|G_INT_VALUE|G_INT_POL|G_INT_PRIV|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_REPR|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0406,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0407,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_POLICY|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_OVERCONF
SRC-G-0408,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0409,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0410,General,G_INT_ALLOC|G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0411,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0412,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0413,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0414,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0415,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0417,General,G_INT_VALUE|G_INT_UNETH|G_INT_WEAP|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0418,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0420,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0421,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0422,General,G_INT_VIOL|G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0423,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_SECADV|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0424,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
SRC-G-0425,General,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,NO_CURATED_PRIOR|PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY|G_SYS_OVERCONF
