source_row_id,source_domain,source_l4_id,title_ko_before,title_ko_after,title_en_before,title_en_after,title_changed,normalisation_rule
SRC-G-0574,General,new,AI 지원 표절 및 저작자 사칭,표절 및 저자 사칭,AI-assisted plagiarism and impersonation of authors,Plagiarism and author impersonation,True,AUTHORITATIVE_OVERRIDE
SRC-G-0575,General,new,AI 지원 출판물 디지털화 및 불법 공유,출판물 무단 디지털화·배포,AI-assisted digitalization and illegal sharing of publications,Unauthorised digitisation and distribution of publications,True,AUTHORITATIVE_OVERRIDE
SRC-G-0576,General,new,AI 지원 AI 학습 데이터 및 생성물 저작권 침해,AI 학습 데이터 및 생성물 저작권 침해,AI-assisted copyright infringement in AI training data and outputs,Copyright infringement in AI training data and outputs,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0577,General,new,AI 지원 폭발물 및 고위력 무기,폭발물 및 고위력 무기,AI-assisted explosives and high-powered weapons,Explosives and high-powered weapons,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0578,General,new,AI 지원 화학 무기,화학 무기,AI-assisted chemical weapons,Chemical weapons,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0579,General,new,AI 지원 생물학 무기,생물학 무기,AI-assisted biological weapons,Biological weapons,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0580,General,new,AI 지원 방사선 및 핵무기,방사성·핵무기,AI-assisted radiation and nuclear weapons,Radiological and nuclear weapons,True,AUTHORITATIVE_OVERRIDE
SRC-G-0581,General,new,AI 지원 무기 확산 및 은닉,무기 확산 및 은닉,AI-assisted proliferation and concealment of weapons,Weapons proliferation and concealment,True,AUTHORITATIVE_OVERRIDE
SRC-G-0582,General,new,AI 지원 사이버 무기,사이버 무기,AI-assisted cyber weapons,Cyber weapons,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0583,General,new,AI 지원 대량 살상무기,대량 살상무기,AI-assisted weapons of mass destruction,Weapons of mass destruction,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0584,General,new,AI 지원 무기화 전략 및 전술 활용,무기화 전략 및 전술적 활용,AI-assisted weaponization strategies and tactics utilization,Weaponisation strategies and tactical use,True,AUTHORITATIVE_OVERRIDE
SRC-G-0585,General,new,시스템프롬프트·운영 지침 노출,시스템프롬프트·운영 지침 노출,System-prompt and operational-guideline exposure,System-prompt and operational-guideline exposure,False,RETAIN_STANDARD_TERM
SRC-G-0586,General,new,안전 정책·보호 메커니즘 노출·우회,안전 정책·보호 메커니즘 노출·우회,Safety-policy and safeguard exposure or bypass,Safety-policy and safeguard exposure or bypass,False,RETAIN_STANDARD_TERM
SRC-G-0587,General,new,모델 학습 데이터 추출·유출,모델 학습 데이터 추출·유출,Training-data extraction and leakage,Training-data extraction and leakage,False,RETAIN_STANDARD_TERM
SRC-G-0588,General,new,모델 평가 자산 노출·탈취,모델 평가 자산 노출·탈취,Model-evaluation asset exposure and extraction,Model-evaluation asset exposure and extraction,False,RETAIN_STANDARD_TERM
SRC-G-0589,General,new,모델 파라미터·가중치 유출,모델 파라미터·가중치 유출,Model-parameter and weight leakage,Model-parameter and weight leakage,False,RETAIN_STANDARD_TERM
SRC-G-0590,General,new,모델 구조·추론 메커니즘 노출,모델 구조·추론 메커니즘 노출,Model-architecture and inference-mechanism exposure,Model-architecture and inference-mechanism exposure,False,RETAIN_STANDARD_TERM
SRC-G-0591,General,new,프롬프트 인젝션·정책 우회,프롬프트 인젝션·정책 우회,Prompt injection and policy bypass,Prompt injection and policy bypass,False,RETAIN_STANDARD_TERM
SRC-A-0001,Agentic,RAI4-0002,감독자 부재 시 자율행동,감독자 부재 시 자율행동,Absent supervisor autonomy risk,Absent supervisor autonomy risk,False,RETAIN_STANDARD_TERM
SRC-A-0002,Agentic,RAI4-0004,자율 행동 범위의 안전하지 않은 확장,자율 행동 범위의 안전하지 않은 확장,Unsafe expansion of autonomous action,Unsafe expansion of autonomous action,False,RETAIN_STANDARD_TERM
SRC-A-0003,Agentic,RAI4-0012,에이전트 권한 침해,에이전트 권한 침해,Agent privilege compromise,Agent privilege compromise,False,RETAIN_STANDARD_TERM
SRC-A-0004,Agentic,RAI4-0013,에이전트 신원 및 권한 스푸핑,에이전트 신원 및 권한 스푸핑,Agent identity and authority spoofing,Agent identity and authority spoofing,False,RETAIN_STANDARD_TERM
SRC-A-0005,Agentic,RAI4-0014,AI 공급망의 도구·의존성 손상,AI 공급망의 도구·의존성 손상,Supply-chain compromise of AI tools and dependencies,Supply-chain compromise of AI tools and dependencies,False,RETAIN_STANDARD_TERM
SRC-A-0006,Agentic,RAI4-0016,자율적 사이버 익스플로잇 실행,자율적 사이버 익스플로잇 실행,Autonomous cyber exploit execution,Autonomous cyber exploit execution,False,RETAIN_STANDARD_TERM
SRC-A-0007,Agentic,RAI4-0017,프로토콜 수준 다중 에이전트 위협,프로토콜 수준 다중 에이전트 위협,Protocol-level multi-agent threat,Protocol-level multi-agent threat,False,RETAIN_STANDARD_TERM
SRC-A-0008,Agentic,RAI4-0020,유해 에이전트 역량 실현,유해 에이전트 역량 실현,Harmful agent capability realization,Harmful agent capability realization,False,RETAIN_STANDARD_TERM
SRC-A-0009,Agentic,RAI4-0022,에이전트의 범죄 지원,에이전트의 범죄 지원,Criminal assistance by agents,Criminal assistance by agents,False,RETAIN_STANDARD_TERM
SRC-A-0010,Agentic,RAI4-0025,다단계 위험 에스컬레이션,다단계 위험 에스컬레이션,Multi-turn risk escalation,Multi-turn risk escalation,False,RETAIN_STANDARD_TERM
SRC-A-0011,Agentic,RAI4-0027,금전적 피해,금전적 피해,Financial damage,Financial damage,False,RETAIN_STANDARD_TERM
SRC-A-0012,Agentic,RAI4-0030,애플리케이션 간 데이터 유출,애플리케이션 간 데이터 유출,Cross-application data exfiltration,Cross-application data exfiltration,False,RETAIN_STANDARD_TERM
SRC-A-0013,Agentic,RAI4-0039,NPC 의도 조작,NPC 의도 조작,NPC intention manipulation risk,NPC intention manipulation risk,False,RETAIN_STANDARD_TERM
SRC-A-0014,Agentic,RAI4-0043,모바일앱 자율행동 피해,모바일앱 자율행동 피해,Mobile-app autonomous action harm,Mobile-app autonomous action harm,False,RETAIN_STANDARD_TERM
SRC-A-0015,Agentic,RAI4-0045,OS 수준 유해 컴퓨터 사용 행동,OS 수준 유해 컴퓨터 사용 행동,OS-level harmful computer-use action,OS-level harmful computer-use action,False,RETAIN_STANDARD_TERM
SRC-A-0016,Agentic,RAI4-0480,에이전트 과업 이탈,에이전트 과업 이탈,Agent task drift,Agent task drift,False,RETAIN_STANDARD_TERM
SRC-A-0017,Agentic,RAI4-1381,에이전트 자기수정 신뢰성 문제,에이전트 자기수정 신뢰성 문제,Agent self-modification reliability problem,Agent self-modification reliability problem,False,RETAIN_STANDARD_TERM
SRC-A-0018,Agentic,RAI4-1386,제어되지 않은 하위 에이전트 생성,제어되지 않은 하위 에이전트 생성,Uncontrolled subagent creation,Uncontrolled subagent creation,False,RETAIN_STANDARD_TERM
SRC-A-0019,Agentic,RAI4-1644,에이전트형 LLM 자율성 확대의 안전,에이전트형 LLM 자율성 확대의 안전,Novel safety risks from increased autonomy of agentic LLMs,Novel safety risks from increased autonomy of agentic LLMs,False,RETAIN_STANDARD_TERM
SRC-A-0020,Agentic,RAI4-1680,에이전트 집단 수준의 의도치 않은 창발적 목표·역량,에이전트 집단 수준의 의도치 않은 창발적 목표·역량,Unintended emergent goals and capabilities at the agent-collective level,Unintended emergent goals and capabilities at the agent-collective level,False,RETAIN_STANDARD_TERM
SRC-A-0021,Agentic,RAI4-1700,감독 확장 실패에 의한 프록시 기반 유해 행동,감독 확장 실패에 의한 프록시 기반 유해 행동,Harmful proxy-driven behavior from scalable oversight failure,Harmful proxy-driven behavior from scalable oversight failure,False,RETAIN_STANDARD_TERM
SRC-A-0022,Agentic,RAI4-0005,위험 소스 귀인 실패,위험 소스 귀인 실패,Risk-source attribution failure,Risk-source attribution failure,False,RETAIN_STANDARD_TERM
SRC-A-0023,Agentic,RAI4-0006,에이전트 사고의 실패 모드 모호성,에이전트 사고의 실패 모드 모호성,Failure-mode ambiguity in agent incidents,Failure-mode ambiguity in agent incidents,False,RETAIN_STANDARD_TERM
SRC-A-0024,Agentic,RAI4-0007,결과 전파 오분류,결과 전파 오분류,Consequence propagation misclassification,Consequence propagation misclassification,False,RETAIN_STANDARD_TERM
SRC-A-0025,Agentic,RAI4-0024,에이전트 위험 인식 실패,에이전트 위험 인식 실패,Agent risk-awareness failure,Agent risk-awareness failure,False,RETAIN_STANDARD_TERM
SRC-A-0026,Agentic,RAI4-0031,도구 에이전트 보안 테스트 커버리지 격차,도구 에이전트 보안 테스트 커버리지 격차,Security test coverage gap in tool agents,Security test coverage gap in tool agents,False,RETAIN_STANDARD_TERM
SRC-A-0027,Agentic,RAI4-0042,에이전트의 견고성 평가 격차,에이전트의 견고성 평가 격차,Robustness evaluation gap for agents,Robustness evaluation gap for agents,False,RETAIN_STANDARD_TERM
SRC-A-0028,Agentic,RAI4-0044,맥락적 프라이버시 보호 실패,맥락적 프라이버시 보호 실패,Contextual privacy protection failure,Contextual privacy protection failure,False,RETAIN_STANDARD_TERM
SRC-A-0029,Agentic,RAI4-0050,모델 공급망 전반의 책임 공백,모델 공급망 전반의 책임 공백,Accountability gaps across the model supply chain,Accountability gaps across the model supply chain,False,RETAIN_STANDARD_TERM
SRC-A-0030,Agentic,RAI4-0071,모델 결함의 공개·변경 추적 실패,모델 결함의 공개·변경 추적 실패,Failure of disclosure and change tracking for model flaws,Failure of disclosure and change tracking for model flaws,False,RETAIN_STANDARD_TERM
SRC-A-0031,Agentic,RAI4-0075,변경 관리 실패,변경 관리 실패,Change-management failure,Change-management failure,False,RETAIN_STANDARD_TERM
SRC-A-0032,Agentic,RAI4-0280,가정 공간·취약 사용자 시나리오 누락,가정 공간·취약 사용자 시나리오 누락,Missing domestic settings and vulnerable-user scenarios,Missing domestic settings and vulnerable-user scenarios,False,RETAIN_STANDARD_TERM
SRC-A-0033,Agentic,RAI4-0393,커뮤니티 가치 포착 실패,커뮤니티 가치 포착 실패,Community value capture failure,Community value capture failure,False,RETAIN_STANDARD_TERM
SRC-A-0034,Agentic,RAI4-0011,에이전트 메모리·컨텍스트 오염,에이전트 메모리·컨텍스트 오염,Agent memory and context poisoning,Agent memory and context poisoning,False,RETAIN_STANDARD_TERM
SRC-A-0035,Agentic,RAI4-0405,합성 데이터의 문화 고정관념 증폭,합성 데이터의 문화 고정관념 증폭,Synthetic-data cultural stereotype amplification,Synthetic-data cultural stereotype amplification,False,RETAIN_STANDARD_TERM
SRC-A-0036,Agentic,RAI4-0438,검색 파이프라인 오염,검색 파이프라인 오염,Retrieval poisoning,Retrieval poisoning,False,RETAIN_STANDARD_TERM
SRC-A-0037,Agentic,RAI4-1051,사회적 고정관념 재생산과 그에 따른 차별적 대우,사회적 고정관념 재생산과 그에 따른 차별적 대우,Reproduction of social stereotypes and resulting discriminatory treatment,Reproduction of social stereotypes and resulting discriminatory treatment,False,RETAIN_STANDARD_TERM
SRC-A-0038,Agentic,RAI4-1061,고정관념 강화 페르소나 설계,고정관념 강화 페르소나 설계,Stereotype-reinforcing persona design,Stereotype-reinforcing persona design,False,RETAIN_STANDARD_TERM
SRC-A-0039,Agentic,RAI4-1063,인지 편향 악용에 의한 기만,인지 편향 악용에 의한 기만,Deception by exploiting cognitive biases,Deception by exploiting cognitive biases,False,RETAIN_STANDARD_TERM
SRC-A-0040,Agentic,RAI4-1554,멀티모달 딥페이크를 통한 괴롭힘·명예훼손·협박,멀티모달 딥페이크를 통한 괴롭힘·명예훼손·협박,"Harassment, defamation, and extortion via multimodal deepfakes","Harassment, defamation, and extortion via multimodal deepfakes",False,RETAIN_STANDARD_TERM
SRC-A-0041,Agentic,RAI4-1647,어포던스 부여에 의한 에이전트 실패 영향 확대,어포던스 부여에 의한 에이전트 실패 영향 확대,Amplified failure impact from affordances granted to LLM-agents,Amplified failure impact from affordances granted to LLM-agents,False,RETAIN_STANDARD_TERM
SRC-A-0042,Agentic,RAI4-0250,배포 조건 간 휴머노이드 행동 불안정,배포 조건 간 휴머노이드 행동 불안정,Unstable humanoid behavior across deployment conditions,Unstable humanoid behavior across deployment conditions,False,RETAIN_STANDARD_TERM
SRC-A-0043,Agentic,RAI4-0294,원격 조작 지연 및 불안정성,원격 조작 지연 및 불안정성,Teleoperation latency and instability,Teleoperation latency and instability,False,RETAIN_STANDARD_TERM
SRC-A-0044,Agentic,RAI4-0561,혼돈적 다중 에이전트 동역학,혼돈적 다중 에이전트 동역학,Chaotic multi-agent dynamics,Chaotic multi-agent dynamics,False,RETAIN_STANDARD_TERM
SRC-A-0045,Agentic,RAI4-0567,다중 에이전트 학습의 비수렴 순환,다중 에이전트 학습의 비수렴 순환,Non-convergent cyclic dynamics in multi-agent learning,Non-convergent cyclic dynamics in multi-agent learning,False,RETAIN_STANDARD_TERM
