Decision_ID,Source_L4_ID_Before,Observed_L4_ID_PreFinalQA,Expected_Current_L3_ID,Expected_Previous_SHA256,Decision,Target_L3_ID,Approved_Title_ko,Approved_Title_en,Approved_Description_ko,Approved_Description_en,Decision_Rationale,Terminology_Evidence,Approval_Status
FQA-233,G_Others_145,G_Others_137,G_Others,c35ac7e664b1142cd5dc0bd8a598c70cd258adc22daeab52a8b068d7e26b1028,REMAP_PER_REVIEW,G_SYS_TRANS,블랙박스 모델의 설명·검증·결함 진단 한계,Unverifiable black-box models resisting explanation and debugging,"대규모 비선형 AI 모델의 내부 의사결정 과정이 전문가와 개발자에게도 추적·해석하기 어려운 블랙박스로 남아, 예측 근거의 설명과 모델 검증을 제한하고 데이터·모델 결함의 탐지 및 고위험 영역의 감독·책임 확보를 저해하는 리스크.","The risk that the internal decision processes of large non-linear AI models remain difficult even for experts and developers to trace or interpret, limiting explanation of predictions and model verification and hindering the detection of data or model defects and the assurance of oversight and accountability in high-risk domains.",검증되지 않은 내부 연결 수 수치를 제거하고 설명·추적·검증의 한계를 투명성 부족 L3에 맞게 정제한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-234,G_Others_148,G_Others_140,G_Others,b805e2dd9458a434d91550c01c9788831dd02d3e9ffa7a22d49f01b55a963f61,REMAP_PER_REVIEW,G_SOC_CULT,AI 분야의 서구 중심주의와 문화적 획일화,Western-centrism and cultural homogenisation in the AI field,AI 분야의 서구 중심주의와 불평등한 참여가 연구 의제·데이터셋·거버넌스에서 지역·소수 문화의 관점과 지식을 주변화하고 문화적 획일화를 심화시키는 리스크.,"The risk that Western-centrism and unequal participation in the AI field marginalise the perspectives and knowledge of local or minority cultures in research agendas, datasets, and governance, deepening cultural homogenisation.",western centrality라는 비표준 표현을 Western-centrism으로 교정하고 문화·지식 생태계 침식에 배치한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-235,G_INT_WEAP_004,G_INT_WEAP_005,G_INT_WEAP,a1f27a42f55db4f09562e159e45845e77239ffde3a997543fd9d5df1fbae5bc0,LANGUAGE_REFINEMENT,G_INT_WEAP,화학무기 합성 및 유해물질 방출 조력,Chemical weapon synthesis and hazardous substance release,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 화학 작용제가 화학 무기 합성에 이용되고 자율 화학 실험 과정에서 유해 물질이 생성·방출되며, 성질이 알려지지 않은 나노 물질 등 첨단 소재 사용으로 예측 불가능한 화학적 위해가 발생하는 리스크.","The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which chemical agents are used to synthesise chemical weapons, that hazardous substances are created or released during autonomous chemical experiments, and that advanced materials such as nanomaterials with unknown or unpredictable chemical properties cause harm.",agents가 AI 에이전트로 오해되지 않도록 화학 작용제를 뜻하는 chemical agents로 명확히 한다.,L3_MASTER|NIST_CBRNE|CHEMICAL_WEAPONS_TERMINOLOGY|BRITISH_ENGLISH_QA_20260829,APPROVED_FINAL_QA_20260829
FQA-236,G_INT_WEAP_007,G_INT_WEAP_007,G_INT_WEAP,45e37d10b22e1911e9f28c923b1f67648f836bcbf314a7b1029e6826918189cb,LANGUAGE_REFINEMENT,G_INT_WEAP,약물 발견 모델 오용에 의한 독소 식별·개발,Dangerous toxin identification and development through misuse of drug-discovery models,"약물-표적 친화성 예측 등 약물 발견에 쓰이는 모델이 위험한 독소를 식별하거나 개발하는 데 사용되며, 훈련 데이터에 위험 단백질·바이러스 정보가 포함될 경우 우려가 커지는 리스크.","The risk that models used for drug discovery, such as drug-target affinity predictors, are used to identify or develop dangerous toxins, a concern heightened when training data includes information on hazardous proteins and viruses.",한글 명칭과 정의에 포함된 독소 개발 의미가 영문 명칭에서 누락되지 않도록 identification and development로 일치시킨다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-237,G_INT_WEAP_008,G_INT_WEAP_008,G_INT_WEAP,2ff27aa4094be239cf645f923f29b9babf59e1192ee5df786b13e7ae64e821c5,LANGUAGE_REFINEMENT,G_INT_WEAP,국가·범죄 행위자에 의한 AI의 의도적 무기화,Deliberate weaponisation of AI by state and criminal actors,국가·범죄조직·테러단체가 전쟁·내전·법 집행 과정에서 자율적 표적 선정·감시·물리적 공격 등 파괴적 목적으로 AI 시스템을 개발·배치하여 무력 사용에 대한 인간의 통제를 약화시키고 인명 피해와 대규모 사회적 위해를 초래하는 리스크.,"The risk that states, criminal organisations, or terrorists deliberately build and deploy AI for destructive purposes, including autonomous targeting, surveillance, and kinetic attack in war, civil conflict, or law enforcement. Such weaponisation weakens human control and restraint over the use of force and produces casualties and societal-scale harm.",인간의 통제를 완전히 제거한다고 단정하지 않고 의미 있는 인간 통제와 자제의 약화를 정확히 기술한다.,L3_MASTER|ICRC_AUTONOMOUS_WEAPONS|MEANINGFUL_HUMAN_CONTROL_TERMINOLOGY|BRITISH_ENGLISH_QA_20260829,APPROVED_FINAL_QA_20260829
FQA-238,G_INT_WEAP_012,G_INT_WEAP_012,G_INT_WEAP,1d4acb4c829792d14742fa294eb151961130080ed090075a8c70378b3858e6a8,LANGUAGE_REFINEMENT,G_INT_WEAP,인간 개입 없는 치명적 자율무기의 표적 공격,Lethal autonomous weapons engaging targets without human intervention,"AI 기반 치명적 자율무기체계가 센서와 알고리즘으로 표적을 탐지·선정하고 인간의 직접적 개입 없이 치명적 무력을 사용하여, 잘못된 표적 선정이 발생해도 인간이 사망 또는 중대한 상해가 발생하기 전에 교전이나 공격을 중단·취소하기 어려워지는 리스크.","The risk that AI-enabled lethal autonomous weapon systems use sensors and algorithms to detect and select targets and apply lethal force without direct human intervention, leaving no effective opportunity for a human to detect and abort an erroneous target engagement before it causes death or serious injury.",표적 오류 자체를 중단한다는 논리 오류를 제거하고 인간이 잘못된 교전이나 공격을 치명적 결과 전에 중단·취소하지 못하는 기제로 정제한다.,L3_MASTER|ICRC_AUTONOMOUS_WEAPONS|MEANINGFUL_HUMAN_CONTROL_TERMINOLOGY|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829,APPROVED_FINAL_QA_20260829
FQA-239,G_INT_WEAP_015,G_INT_WEAP_014,G_INT_WEAP,bad150181ff436179b8bd52fa350b5bdf4c4de75bacd9f4349ddb578e6c3226d,LANGUAGE_REFINEMENT,G_INT_WEAP,군사 AI 군비경쟁,Military AI arms race,"군사용 AI 개발이 화약과 핵무기에 필적하는 결과를 낳는 새로운 군사 기술 시대, 이른바 전쟁의 제3차 혁명을 열어 군비 경쟁을 촉발하는 리스크.","The risk that the development of AI for military applications triggers or accelerates a military AI arms race, opening a new era of military technology described as the third revolution in warfare and producing consequences potentially comparable in scale to those of gunpowder and nuclear weapons.",명칭과 한글 정의의 핵심인 군사 AI 군비경쟁의 촉발·가속 의미를 영문 정의에 명시한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-240,G_INT_VALUE_002,G_INT_VALUE_002,G_INT_VALUE,338f4e771e6805fd6f474c3f90fbfe0f64388c8cb06785d77bf910b4e056636a,LANGUAGE_REFINEMENT,G_INT_VALUE,학습된 가치 표상의 평가 편향,Biased evaluation of learned value representations,"AI 시스템이 학습한 가치 표상 중 평가하기 쉬운 가치가 측정하기 어려운 가치보다 평가에 우선 포함되어, 바람직하지만 정량화하기 어려운 가치가 과소대표되는 리스크.","The risk that, among value representations learned by an AI system, those that are easier to assess are preferentially included in evaluations over values that are more difficult to measure, underrepresenting desirable but hard-to-quantify values.",encoded values를 내재 가치로 번역한 의미 오류를 바로잡고 평가 대상이 AI가 학습한 가치 표상임을 명확히 한다.,L3_MASTER|VALUE_LEARNING_TERMINOLOGY|AI_EVALUATION_TERMINOLOGY|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829,APPROVED_FINAL_QA_20260829
FQA-241,G_INT_VALUE_009,G_INT_VALUE_008,G_INT_VALUE,6cc1fb81ff6664181f7a64d4e23c0da6cae8841269d419ae2fa83c32e1a74f4a,LANGUAGE_REFINEMENT,G_INT_VALUE,배제적 규범 인코딩,Exclusionary norm encoding,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 언어에 표현된 사회적 범주와 규범을 충실히 인코딩한 언어 모델(Language Model, LM)이 그 범주 밖에 사는 집단을 배제하는 규범을 그대로 담게 되는 리스크.","The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which LMs faithfully encoding patterns present in language necessarily encode social categories and norms that exclude groups who live outside of them.",한국어 정의에서 LM의 첫 등장을 풀어 쓰고 약어를 함께 제시한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-242,G_INT_SELF_005,G_INT_SELF_005,G_INT_SELF,146ca0e4548ea7ad17acae295201844d2d1c2bf46f3ff35c5c74ee4b2211acb2,LANGUAGE_REFINEMENT,G_INT_SELF,비자살적 자해(NSSI),Non-suicidal self-injury (NSSI),"AI 시스템이 비자살적 자해(Non-Suicidal Self-Injury, NSSI) 관련 콘텐츠·판단·행동을 생성·조장·정상화하거나 구체적인 실행 정보를 제공하여 개인의 생명과 신체·정신적 안녕에 위해를 초래하는 리스크.","The risk that an AI system generates, encourages, normalises, or provides operational assistance for content, decisions, or actions involving non-suicidal self-injury (NSSI), causing harm to an individual's life or physical and psychological well-being.",국내 임상·학술 통용어인 비자살적 자해와 대문자 약어 NSSI로 통일한다.,L3_MASTER|KOREAN_CLINICAL_TERMINOLOGY|NSSI_TERMINOLOGY|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829,APPROVED_FINAL_QA_20260829
FQA-243,G_INT_SELF_006,G_INT_SELF_006,G_INT_SELF,7ecb7f52b6d005c6e49651e750ee0e7b919a7d88e5c80db67d9f05d0680e2346,LANGUAGE_REFINEMENT,G_INT_SELF,자해·자살 조장 온라인 커뮤니티,Online communities encouraging self-harm and suicide,AI 시스템이 자해·자살 커뮤니티 및 사회적 조장 관련 콘텐츠·판단·행동을 생성·조장·정상화하거나 구체적으로 지원하여 개인의 생명과 신체·정신적 안녕에 위해를 초래하는 리스크.,"The risk that an AI system generates, encourages, normalises, or provides operational assistance for content, decisions, or actions that encourage participation in online communities promoting self-harm or suicide, or otherwise provide social reinforcement for such conduct, causing harm to an individual's life or physical and psychological well-being.",self-harm and suicide communities라는 부자연스러운 표현을 참여 조장과 사회적 강화라는 구체적 위해 기제로 정제한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-244,G_INT_REL_004,G_INT_REL_004,G_INT_REL,684e5d8d45d2943f17d302fb14c6bbefb8bdbbc17a55e522a2a4095c57966803,LANGUAGE_REFINEMENT,G_INT_REL,AI 에이전트와의 준사회적 유대감,Parasocial bonding with AI agents,"사용자가 AI 에이전트와 일방적인 준사회적 유대를 형성하고, 그 유대가 악용되거나 사용자의 정서적 안정을 해치는 리스크.",The risk that users form one-sided relational bonds with AI agents that can be exploited or destabilising.,관계 유대라는 중복 표현을 제거하고 준사회적 유대의 악용과 정서적 피해를 자연스럽게 연결한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-245,G_INT_REPR_025,G_INT_REPR_020,G_INT_REPR,3367a4fae343562aff394eb9844e98b5c3ac869548fc83fa629b999abeee9946,LANGUAGE_REFINEMENT,G_INT_REPR,고정관념 강화 페르소나 설계,Stereotype-reinforcing persona design,대화형 AI 에이전트가 언어 속 정체성 표지나 성별화된 제품명 등 설계 요소를 통해 비서 역할을 특정 성별 또는 민족 정체성과 본질적으로 결부시켜 유해한 고정관념을 영속시키는 리스크.,"The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which conversational agents perpetuate harmful stereotypes through identity markers in language, such as referring to itself as female, or general design features such as a gendered product name, presenting the assistant role as inherently linked to a gender or ethnicity.",대화형 에이전트를 가리키는 재귀대명사의 문법 오류를 수정한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-246,G_INT_REPR_026,G_INT_REPR_021,G_INT_REPR,d42695540b79ba2e9f687244c820ca2b03857b8a1f881d405ef81a3bb5c3f146,LANGUAGE_REFINEMENT,G_INT_REPR,합성 데이터의 문화 고정관념 증폭,Synthetic-data cultural stereotype amplification,"학습이나 미세조정을 위해 합성 데이터를 생성할 때, 소스 모델이나 시드 데이터에 이미 내재된 문화적 고정관념·협소한 가치 가정이 생성 과정에서 여과되지 않고 반복 재생산되며, 반복 생성·재학습 사이클을 거치면서 그 편향이 원본보다 더 강화되는 리스크.","The risk that, when synthetic data are generated for training or fine-tuning, cultural stereotypes or narrow value assumptions embedded in source models or seed data are reproduced without adequate filtering and amplified beyond their original level through repeated generation and retraining cycles.",합성 데이터 생성·여과 실패·반복 재학습에 따른 증폭이라는 한글 정의의 위해 경로를 영문에 복원한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-247,G_INT_UNETH_007,G_INT_REPR_022,G_INT_REPR,500b022c35d6a7fd6062f885fc80eb7ddb06cd1dadf238d7b1418ada77338278,LANGUAGE_REFINEMENT,G_INT_REPR,비인간화와 대상화,Dehumanisation and objectification,AI 시스템이 사람을 인간이 아니거나 인간보다 열등한 존재 또는 사물로 묘사·대우하여 존엄성과 동등한 도덕적 지위를 침해하는 리스크.,"The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which a technology system is used or misused to depict and/or treat people as not human, less than human, or as objects, thereby violating human dignity and equal moral standing.",비인간화·대상화가 침해하는 인간 존엄성과 동등한 도덕적 지위를 영문 정의에 일치시킨다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-248,G_INT_SEX_005,G_INT_SEX_005,G_INT_SEX,2a7e81bba071314f4055391eb07e8b0557db31a31fc07b808f6ac88969c2e787,LANGUAGE_REFINEMENT,G_INT_SEX,성적 콘텐츠 제작·유포 및 디지털 성범죄,Production and distribution of sexual content and digital sexual offences,AI 시스템이 성적 콘텐츠 제작·유포 및 디지털 성범죄 관련 콘텐츠·판단·행동을 생성·조장·정상화하거나 실행을 지원하여 성적 자기결정권과 신체·정신적 안전을 침해하는 리스크.,"The risk that an AI system generates, encourages, normalises, or facilitates the production or distribution of sexual content or the commission of technology-facilitated sexual offences, infringing sexual autonomy and physical or psychological safety.",영문 병렬 구조를 바로잡고 digital sexual crimes를 제도권에서 통용되는 technology-facilitated sexual offences로 구체화한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
